receipt_number,word,POS,Nalp,Nnum,Nspec,length,Ndot,Ncomma,Ncolons,tag
20_21,(,(,0,0,1,1,0,0,0,EXTRA
20_21,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
20_21,),),0,0,1,1,0,0,0,EXTRA
20_21,&,CC,0,0,1,1,0,0,0,EXTRA
20_21,bill,NN,4,0,0,4,0,0,0,EXTRA
20_21,within,IN,6,0,0,6,0,0,0,EXTRA
20_21,7,CD,0,1,0,1,0,0,0,EXTRA
20_21,day,NN,3,0,0,3,0,0,0,EXTRA
20_21,Designed,VBN,8,0,0,8,0,0,0,EXTRA
20_21,by,IN,2,0,0,2,0,0,0,EXTRA
20_21,NUM,NNP,3,0,0,3,0,0,0,EXTRA
20_21,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
20_21,776843023,CD,0,9,0,9,0,0,0,EXTRA
20_21,",",",",0,0,1,1,0,1,0,EXTRA
20_21,11315693,CD,0,8,0,8,0,0,0,EXTRA
2_17,Mega,JJ,4,0,0,4,0,0,0,SHOP_NAME
2_17,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
2_17,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
2_17,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
2_17,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
2_17,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
2_17,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
2_17,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
2_17,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
2_17,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
2_17,TEL,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
2_17,:021,VBD,0,3,1,4,0,0,1,TELEPHONE_NUMBER
2_17,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
2_17,4343,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
2_17,"March,30,2019,20:53",NNP,5,10,4,19,0,3,1,TIME
2_17,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
2_17,280893,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
2_17,User,NNP,4,0,0,4,0,0,0,USER
2_17,sivaa,VBD,5,0,0,5,0,0,0,USER
2_17,egg:white:1pcs,JJ,11,1,2,14,0,0,2,PRODUCT_NAME
2_17,GY00075,NNP,2,5,0,7,0,0,0,BATCH_CODE
2_17,:,:,0,0,1,1,0,0,1,EXTRA
2_17,20,CD,0,2,0,2,0,0,0,QTY
2_17,x,$,1,0,0,1,0,0,0,EXTRA
2_17,20,CD,0,2,0,2,0,0,0,UNIT_PRICE
2_17,=,NNP,0,0,1,1,0,0,0,EXTRA
2_17,400,CD,0,3,0,3,0,0,0,AMOUNT
2_17,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEMS
2_17,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
2_17,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
2_17,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
2_17,1,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
2_17,Total,NN,5,0,0,5,0,0,0,TOTAL
2_17,:,:,0,0,1,1,0,0,1,TOTAL
2_17,RS,JJ,2,0,0,2,0,0,0,TOTAL
2_17,400,CD,0,3,0,3,0,0,0,TOTAL
2_17,PAID,VBN,4,0,0,4,0,0,0,CASH
2_17,By,IN,2,0,0,2,0,0,0,CASH
2_17,CASH,NNP,4,0,0,4,0,0,0,CASH
2_17,:,:,0,0,1,1,0,0,1,CASH
2_17,RS,JJ,2,0,0,2,0,0,0,CASH
2_17,1000,CD,0,4,0,4,0,0,0,CASH
2_17,Change,NN,6,0,0,6,0,0,0,BALANCE
2_17,:,:,0,0,1,1,0,0,1,BALANCE
2_17,RS,JJ,2,0,0,2,0,0,0,BALANCE
2_17,600,CD,0,3,0,3,0,0,0,BALANCE
2_17,Thank,NNP,5,0,0,5,0,0,0,EXTRA
2_17,You,PRP,3,0,0,3,0,0,0,EXTRA
2_17,For,IN,3,0,0,3,0,0,0,EXTRA
2_17,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
2_17,Notice,NNP,6,0,0,6,0,0,0,EXTRA
2_17,Any,NNP,3,0,0,3,0,0,0,EXTRA
2_17,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
2_17,",",",",0,0,1,1,0,1,0,EXTRA
2_17,return,VBP,6,0,0,6,0,0,0,EXTRA
2_17,the,DT,3,0,0,3,0,0,0,EXTRA
2_17,ittem,NN,5,0,0,5,0,0,0,EXTRA
2_17,(,(,0,0,1,1,0,0,0,EXTRA
2_17,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
2_17,),),0,0,1,1,0,0,0,EXTRA
2_17,&,CC,0,0,1,1,0,0,0,EXTRA
2_17,bill,NN,4,0,0,4,0,0,0,EXTRA
2_17,within,IN,6,0,0,6,0,0,0,EXTRA
2_17,7day,CD,3,1,0,4,0,0,0,EXTRA
2_17,s,NNS,1,0,0,1,0,0,0,EXTRA
2_17,Designed,VBN,8,0,0,8,0,0,0,EXTRA
2_17,by,IN,2,0,0,2,0,0,0,EXTRA
2_17,NVM,NNP,3,0,0,3,0,0,0,EXTRA
2_17,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
2_17,776843023,CD,0,9,0,9,0,0,0,EXTRA
2_17,",",",",0,0,1,1,0,1,0,EXTRA
2_17,113159693,CD,0,9,0,9,0,0,0,EXTRA
8_16,Mega,JJ,4,0,0,4,0,0,0,SHOP_NAME
8_16,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
8_16,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
8_16,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
8_16,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
8_16,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
8_16,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
8_16,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
8_16,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
8_16,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
8_16,TEL,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
8_16,:021,VBD,0,3,1,4,0,0,1,TELEPHONE_NUMBER
8_16,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
8_16,4344,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
8_16,"March,24,2019,18:21",NNP,5,10,4,19,0,3,1,TIME
8_16,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
8_16,278761,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
8_16,User,NNP,4,0,0,4,0,0,0,USER
8_16,sivaa,VBD,5,0,0,5,0,0,0,USER
8_16,tea:watawala:400g,JJ,12,3,2,17,0,0,2,PRODUCT_NAME
8_16,GY02054,NNP,2,5,0,7,0,0,0,BATCH_CODE
8_16,:,:,0,0,1,1,0,0,1,EXTRA
8_16,1,CD,0,1,0,1,0,0,0,QTY
8_16,x,$,1,0,0,1,0,0,0,EXTRA
8_16,520,CD,0,3,0,3,0,0,0,UNIT_PRICE
8_16,=,NNP,0,0,1,1,0,0,0,EXTRA
8_16,520,CD,0,3,0,3,0,0,0,AMOUNT
8_16,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEMS
8_16,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
8_16,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
8_16,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
8_16,1,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
8_16,Total,NN,5,0,0,5,0,0,0,TOTAL
8_16,:,:,0,0,1,1,0,0,1,TOTAL
8_16,RS,JJ,2,0,0,2,0,0,0,TOTAL
8_16,520,CD,0,3,0,3,0,0,0,TOTAL
8_16,PAID,VBN,4,0,0,4,0,0,0,CASH
8_16,By,IN,2,0,0,2,0,0,0,CASH
8_16,CASH,NNP,4,0,0,4,0,0,0,CASH
8_16,:,:,0,0,1,1,0,0,1,CASH
8_16,RS,JJ,2,0,0,2,0,0,0,CASH
8_16,600,CD,0,3,0,3,0,0,0,CASH
8_16,Change,NN,6,0,0,6,0,0,0,BALANCE
8_16,:,:,0,0,1,1,0,0,1,BALANCE
8_16,RS,NNP,2,0,0,2,0,0,0,BALANCE
8_16,20,CD,0,2,0,2,0,0,0,BALANCE
8_16,BILL,NNP,4,0,0,4,0,0,0,DISCOUNT
8_16,SAVING,NNP,6,0,0,6,0,0,0,DISCOUNT
8_16,:20.00,NNP,0,4,2,6,1,0,1,DISCOUNT
8_16,Thank,NNP,5,0,0,5,0,0,0,EXTRA
8_16,You,PRP,3,0,0,3,0,0,0,EXTRA
8_16,For,IN,3,0,0,3,0,0,0,EXTRA
8_16,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
8_16,Notice,NNP,6,0,0,6,0,0,0,EXTRA
8_16,Any,NNP,3,0,0,3,0,0,0,EXTRA
8_16,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
8_16,",",",",0,0,1,1,0,1,0,EXTRA
8_16,return,VBP,6,0,0,6,0,0,0,EXTRA
8_16,the,DT,3,0,0,3,0,0,0,EXTRA
8_16,item,NN,4,0,0,4,0,0,0,EXTRA
8_16,(,(,0,0,1,1,0,0,0,EXTRA
8_16,exchangeable,JJ,12,0,0,12,0,0,0,EXTRA
8_16,*,NN,0,0,1,1,0,0,0,EXTRA
8_16,),),0,0,1,1,0,0,0,EXTRA
8_16,&,CC,0,0,1,1,0,0,0,EXTRA
8_16,bill,NN,4,0,0,4,0,0,0,EXTRA
8_16,with,IN,4,0,0,4,0,0,0,EXTRA
8_16,in,IN,2,0,0,2,0,0,0,EXTRA
8_16,7,CD,0,1,0,1,0,0,0,EXTRA
8_16,day,NN,3,0,0,3,0,0,0,EXTRA
8_16,s,NNS,1,0,0,1,0,0,0,EXTRA
8_16,Designed,VBN,8,0,0,8,0,0,0,EXTRA
8_16,by,IN,2,0,0,2,0,0,0,EXTRA
8_16,NVM,NNP,3,0,0,3,0,0,0,EXTRA
8_16,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
8_16,776843023,CD,0,9,0,9,0,0,0,EXTRA
8_16,",",",",0,0,1,1,0,1,0,EXTRA
8_16,113159693,CD,0,9,0,9,0,0,0,EXTRA
21_48,Mega,NNP,4,0,0,4,0,0,0,SHOP_NAME
21_48,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
21_48,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
21_48,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
21_48,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
21_48,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
21_48,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
21_48,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
21_48,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
21_48,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
21_48,TEL,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
21_48,:021,VBD,0,3,1,4,0,0,1,TELEPHONE_NUMBER
21_48,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
21_48,4343,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
21_48,"April,08,2019,14:26",NNP,5,10,4,19,0,3,1,TIME
21_48,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
21_48,283351,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
21_48,User,NNP,4,0,0,4,0,0,0,USER
21_48,sivaa,NN,5,0,0,5,0,0,0,USER
21_48,ice,NN,3,0,0,3,0,0,0,PRODUCT_NAME
21_48,cream,NN,5,0,0,5,0,0,0,PRODUCT_NAME
21_48,:,:,0,0,1,1,0,0,1,PRODUCT_NAME
21_48,heabenly,RB,8,0,0,8,0,0,0,PRODUCT_NAME
21_48,crunch:,JJ,6,0,1,7,0,0,1,PRODUCT_NAME
21_48,cargills:120,JJ,8,3,1,12,0,0,1,PRODUCT_NAME
21_48,ml,NN,2,0,0,2,0,0,0,PRODUCT_NAME
21_48,IC00003,NNP,2,5,0,7,0,0,0,BATCH_CODE
21_48,:,:,0,0,1,1,0,0,1,EXTRA
21_48,6,CD,0,1,0,1,0,0,0,QTY
21_48,100,CD,0,3,0,3,0,0,0,UNIT_PRICE
21_48,600,CD,0,3,0,3,0,0,0,AMOUNT
21_48,Ice,NNP,3,0,0,3,0,0,0,PRODUCT_NAME
21_48,cream:,JJ,5,0,1,6,0,0,1,PRODUCT_NAME
21_48,vanilla,NN,7,0,0,7,0,0,0,PRODUCT_NAME
21_48,cone,NN,4,0,0,4,0,0,0,PRODUCT_NAME
21_48,cargills:,JJ,8,0,1,9,0,0,1,PRODUCT_NAME
21_48,120,CD,0,3,0,3,0,0,0,PRODUCT_NAME
21_48,ml,NN,2,0,0,2,0,0,0,PRODUCT_NAME
21_48,IC00002,NNP,2,5,0,7,0,0,0,BATCH_CODE
21_48,:,:,0,0,1,1,0,0,1,EXTRA
21_48,2,CD,0,1,0,1,0,0,0,QTY
21_48,X,VBD,1,0,0,1,0,0,0,EXTRA
21_48,90,CD,0,2,0,2,0,0,0,UNIT_PRICE
21_48,180,CD,0,3,0,3,0,0,0,AMOUNT
21_48,magic,JJ,5,0,0,5,0,0,0,PRODUCT_NAME
21_48,cone:,JJ,4,0,1,5,0,0,1,PRODUCT_NAME
21_48,fruit,NN,5,0,0,5,0,0,0,PRODUCT_NAME
21_48,&,CC,0,0,1,1,0,0,0,PRODUCT_NAME
21_48,nut:,JJ,3,0,1,4,0,0,1,PRODUCT_NAME
21_48,ice,NN,3,0,0,3,0,0,0,PRODUCT_NAME
21_48,cream,NN,5,0,0,5,0,0,0,PRODUCT_NAME
21_48,IC00157,NNP,2,5,0,7,0,0,0,BATCH_CODE
21_48,:,:,0,0,1,1,0,0,1,EXTRA
21_48,3,CD,0,1,0,1,0,0,0,QTY
21_48,X,$,1,0,0,1,0,0,0,EXTRA
21_48,100,CD,0,3,0,3,0,0,0,UNIT_PRICE
21_48,=,NNP,0,0,1,1,0,0,0,EXTRA
21_48,300,CD,0,3,0,3,0,0,0,AMOUNT
21_48,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEMS
21_48,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
21_48,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
21_48,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
21_48,3,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
21_48,Total,NN,5,0,0,5,0,0,0,TOTAL
21_48,:,:,0,0,1,1,0,0,1,TOTAL
21_48,RS,JJ,2,0,0,2,0,0,0,TOTAL
21_48,1080,CD,0,4,0,4,0,0,0,TOTAL
21_48,PAID,VBN,4,0,0,4,0,0,0,CASH
21_48,By,IN,2,0,0,2,0,0,0,CASH
21_48,CASH,NNP,4,0,0,4,0,0,0,CASH
21_48,:,:,0,0,1,1,0,0,1,CASH
21_48,RS,JJ,2,0,0,2,0,0,0,CASH
21_48,10100,CD,0,5,0,5,0,0,0,CASH
21_48,Change,NN,6,0,0,6,0,0,0,BALANCE
21_48,:,:,0,0,1,1,0,0,1,BALANCE
21_48,RS,JJ,2,0,0,2,0,0,0,BALANCE
21_48,9020,CD,0,4,0,4,0,0,0,BALANCE
21_48,Thank,NNP,5,0,0,5,0,0,0,EXTRA
21_48,You,PRP,3,0,0,3,0,0,0,EXTRA
21_48,For,IN,3,0,0,3,0,0,0,EXTRA
21_48,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
21_48,Notice,NNP,6,0,0,6,0,0,0,EXTRA
21_48,Any,NNP,3,0,0,3,0,0,0,EXTRA
21_48,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
21_48,",",",",0,0,1,1,0,1,0,EXTRA
21_48,return,VBP,6,0,0,6,0,0,0,EXTRA
21_48,the,DT,3,0,0,3,0,0,0,EXTRA
21_48,item,NN,4,0,0,4,0,0,0,EXTRA
21_48,(,(,0,0,1,1,0,0,0,EXTRA
21_48,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
21_48,),),0,0,1,1,0,0,0,EXTRA
21_48,&,CC,0,0,1,1,0,0,0,EXTRA
21_48,bill,NN,4,0,0,4,0,0,0,EXTRA
21_48,within,IN,6,0,0,6,0,0,0,EXTRA
21_48,7days,CD,4,1,0,5,0,0,0,EXTRA
21_48,Designed,VBN,8,0,0,8,0,0,0,EXTRA
21_48,by,IN,2,0,0,2,0,0,0,EXTRA
21_48,NVM,NNP,3,0,0,3,0,0,0,EXTRA
21_48,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
21_48,776843023,CD,0,9,0,9,0,0,0,EXTRA
21_48,",",",",0,0,1,1,0,1,0,EXTRA
21_48,113159693,CD,0,9,0,9,0,0,0,EXTRA
8_9,Mega,JJ,4,0,0,4,0,0,0,SHOP_NAME
8_9,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
8_9,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
8_9,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
8_9,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
8_9,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
8_9,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
8_9,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
8_9,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
8_9,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
8_9,TEL,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
8_9,:021,VBD,0,3,1,4,0,0,1,TELEPHONE_NUMBER
8_9,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
8_9,4344,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
8_9,March,NNP,5,0,0,5,0,0,0,TIME
8_9,",",",",0,0,1,1,0,1,0,TIME
8_9,"25,2019,11:36",CD,0,10,3,13,0,2,1,TIME
8_9,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
8_9,279257,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
8_9,User,NNP,4,0,0,4,0,0,0,USER
8_9,sivaa,NN,5,0,0,5,0,0,0,USER
8_9,nescafe,JJ,7,0,0,7,0,0,0,PRODUCT_NAME
8_9,1.2g,CD,1,2,1,4,1,0,0,PRODUCT_NAME
8_9,BY02182,NNP,2,5,0,7,0,0,0,BATCH_CODE
8_9,:,:,0,0,1,1,0,0,1,EXTRA
8_9,5,CD,0,1,0,1,0,0,0,QTY
8_9,x,$,1,0,0,1,0,0,0,EXTRA
8_9,10,CD,0,2,0,2,0,0,0,UNIT_PRICE
8_9,=,NNP,0,0,1,1,0,0,0,EXTRA
8_9,50,CD,0,2,0,2,0,0,0,AMOUNT
8_9,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEMS
8_9,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
8_9,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
8_9,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
8_9,1,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
8_9,Total,NN,5,0,0,5,0,0,0,TOTAL
8_9,:,:,0,0,1,1,0,0,1,TOTAL
8_9,RS,JJ,2,0,0,2,0,0,0,TOTAL
8_9,50,CD,0,2,0,2,0,0,0,TOTAL
8_9,PAID,VBN,4,0,0,4,0,0,0,CASH
8_9,By,IN,2,0,0,2,0,0,0,CASH
8_9,CASH,NNP,4,0,0,4,0,0,0,CASH
8_9,:,:,0,0,1,1,0,0,1,CASH
8_9,RS,JJ,2,0,0,2,0,0,0,CASH
8_9,100,CD,0,3,0,3,0,0,0,CASH
8_9,Change,NN,6,0,0,6,0,0,0,BALANCE
8_9,:,:,0,0,1,1,0,0,1,BALANCE
8_9,RS,JJ,2,0,0,2,0,0,0,BALANCE
8_9,50,CD,0,2,0,2,0,0,0,BALANCE
8_9,Thank,NNP,5,0,0,5,0,0,0,EXTRA
8_9,You,PRP,3,0,0,3,0,0,0,EXTRA
8_9,For,IN,3,0,0,3,0,0,0,EXTRA
8_9,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
8_9,Notice,NNP,6,0,0,6,0,0,0,EXTRA
8_9,Any,NNP,3,0,0,3,0,0,0,EXTRA
8_9,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
8_9,",",",",0,0,1,1,0,1,0,EXTRA
8_9,return,VBP,6,0,0,6,0,0,0,EXTRA
8_9,the,DT,3,0,0,3,0,0,0,EXTRA
8_9,item,NN,4,0,0,4,0,0,0,EXTRA
8_9,(,(,0,0,1,1,0,0,0,EXTRA
8_9,exchangeable,JJ,12,0,0,12,0,0,0,EXTRA
8_9,*,NN,0,0,1,1,0,0,0,EXTRA
8_9,),),0,0,1,1,0,0,0,EXTRA
8_9,&,CC,0,0,1,1,0,0,0,EXTRA
8_9,bill,NN,4,0,0,4,0,0,0,EXTRA
8_9,with,IN,4,0,0,4,0,0,0,EXTRA
8_9,in,IN,2,0,0,2,0,0,0,EXTRA
8_9,7,CD,0,1,0,1,0,0,0,EXTRA
8_9,day,NN,3,0,0,3,0,0,0,EXTRA
8_9,s,NNS,1,0,0,1,0,0,0,EXTRA
8_9,Designed,VBN,8,0,0,8,0,0,0,EXTRA
8_9,by,IN,2,0,0,2,0,0,0,EXTRA
8_9,NVM,NNP,3,0,0,3,0,0,0,EXTRA
8_9,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
8_9,776843023,CD,0,9,0,9,0,0,0,EXTRA
8_9,",",",",0,0,1,1,0,1,0,EXTRA
8_9,113159693,CD,0,9,0,9,0,0,0,EXTRA
12_13,Mega,JJ,4,0,0,4,0,0,0,SHOP_NAME
12_13,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
12_13,Supermarket,NNP,11,0,0,11,0,0,0,SHOP_NAME
12_13,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
12_13,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
12_13,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
12_13,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
12_13,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
12_13,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
12_13,TEL,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
12_13,:021,VBD,0,3,1,4,0,0,1,TELEPHONE_NUMBER
12_13,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
12_13,4343,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
12_13,"April,3,2019,11:49",NNP,5,9,4,18,0,3,1,TIME
12_13,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
12_13,281825,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
12_13,User,NNP,4,0,0,4,0,0,0,USER
12_13,sivaa,VBD,5,0,0,5,0,0,0,USER
12_13,Aquafina:bottled,JJ,15,0,1,16,0,0,1,PRODUCT_NAME
12_13,drinking,NN,8,0,0,8,0,0,0,PRODUCT_NAME
12_13,water:1000ml,JJ,7,4,1,12,0,0,1,PRODUCT_NAME
12_13,BV00916,NNP,2,5,0,7,0,0,0,BATCH_CODE
12_13,:,:,0,0,1,1,0,0,1,EXTRA
12_13,1,CD,0,1,0,1,0,0,0,QTY
12_13,x,$,1,0,0,1,0,0,0,EXTRA
12_13,50,CD,0,2,0,2,0,0,0,UNIT_PRICE
12_13,=,NNP,0,0,1,1,0,0,0,EXTRA
12_13,50,CD,0,2,0,2,0,0,0,AMOUNT
12_13,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEMS
12_13,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
12_13,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
12_13,=,$,0,0,1,1,0,0,0,TOTAL_ITEMS
12_13,1,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
12_13,Total,NN,5,0,0,5,0,0,0,TOTAL
12_13,:,:,0,0,1,1,0,0,1,TOTAL
12_13,RS,JJ,2,0,0,2,0,0,0,TOTAL
12_13,60,CD,0,2,0,2,0,0,0,TOTAL
12_13,PAID,VBN,4,0,0,4,0,0,0,CASH
12_13,by,IN,2,0,0,2,0,0,0,CASH
12_13,cash,NN,4,0,0,4,0,0,0,CASH
12_13,:,:,0,0,1,1,0,0,1,CASH
12_13,RS,JJ,2,0,0,2,0,0,0,CASH
12_13,50,CD,0,2,0,2,0,0,0,CASH
12_13,Change,NN,6,0,0,6,0,0,0,BALANCE
12_13,:,:,0,0,1,1,0,0,1,BALANCE
12_13,RS,JJ,2,0,0,2,0,0,0,BALANCE
12_13,10,CD,0,2,0,2,0,0,0,BALANCE
12_13,Thank,NNP,5,0,0,5,0,0,0,EXTRA
12_13,You,PRP,3,0,0,3,0,0,0,EXTRA
12_13,For,IN,3,0,0,3,0,0,0,EXTRA
12_13,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
12_13,Notice,NNP,6,0,0,6,0,0,0,EXTRA
12_13,Any,NNP,3,0,0,3,0,0,0,EXTRA
12_13,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
12_13,",",",",0,0,1,1,0,1,0,EXTRA
12_13,return,VBP,6,0,0,6,0,0,0,EXTRA
12_13,the,DT,3,0,0,3,0,0,0,EXTRA
12_13,item,NN,4,0,0,4,0,0,0,EXTRA
12_13,(,(,0,0,1,1,0,0,0,EXTRA
12_13,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
12_13,),),0,0,1,1,0,0,0,EXTRA
12_13,&,CC,0,0,1,1,0,0,0,EXTRA
12_13,bill,NN,4,0,0,4,0,0,0,EXTRA
12_13,within,IN,6,0,0,6,0,0,0,EXTRA
12_13,7,CD,0,1,0,1,0,0,0,EXTRA
12_13,day,NN,3,0,0,3,0,0,0,EXTRA
12_13,s,NNS,1,0,0,1,0,0,0,EXTRA
12_13,Designed,VBN,8,0,0,8,0,0,0,EXTRA
12_13,by,IN,2,0,0,2,0,0,0,EXTRA
12_13,NVM,NNP,3,0,0,3,0,0,0,EXTRA
12_13,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
12_13,776843023,CD,0,9,0,9,0,0,0,EXTRA
12_13,",",",",0,0,1,1,0,1,0,EXTRA
12_13,113159693,CD,0,9,0,9,0,0,0,EXTRA
12_30,Mega,JJ,4,0,0,4,0,0,0,SHOP_NAME
12_30,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
12_30,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
12_30,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
12_30,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
12_30,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
12_30,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
12_30,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
12_30,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
12_30,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
12_30,TEL,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
12_30,:021,VBD,0,3,1,4,0,0,1,TELEPHONE_NUMBER
12_30,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
