receipt_index,receipt_number,word,POS,tag,Unnamed: 4
774,15_60,1,CD,QTY,PRODUCT_NAME
774,15_60,X,$,EXTRA,PRODUCT_NAME
774,15_60,70,CD,UNIT_PRICE,PRODUCT_NAME
774,15_60,=,NNP,EXTRA,PRODUCT_NAME
774,15_60,70,CD,AMOUNT,PRODUCT_NAME
774,15_60,No,NNP,TOTAL_ITEMS,PRODUCT_NAME
774,15_60,of,IN,TOTAL_ITEMS,PRODUCT_NAME
774,15_60,item,NN,TOTAL_ITEMS,PRODUCT_NAME
774,15_60,:,:,TOTAL_ITEMS,PRODUCT_NAME
774,15_60,1,CD,TOTAL_ITEMS,PRODUCT_NAME
774,15_60,Total,NN,TOTAL,PRODUCT_NAME
774,15_60,:,:,TOTAL,PRODUCT_NAME
774,15_60,RS,JJ,TOTAL,PRODUCT_NAME
774,15_60,70,CD,TOTAL,PRODUCT_NAME
774,15_60,PAID,VBN,CASH,PRODUCT_NAME
774,15_60,BY,NNP,CASH,PRODUCT_NAME
774,15_60,CASE,NNP,CASH,PRODUCT_NAME
774,15_60,:,:,CASH,PRODUCT_NAME
774,15_60,RS,NNP,CASH,PRODUCT_NAME
774,15_60,120,CD,CASH,PRODUCT_NAME
774,15_60,Change,NN,BALANCE,PRODUCT_NAME
774,15_60,:,:,BALANCE,PRODUCT_NAME
774,15_60,RS,JJ,BALANCE,PRODUCT_NAME
774,15_60,50,CD,BALANCE,PRODUCT_NAME
774,15_60,Thank,NNP,EXTRA,PRODUCT_NAME
774,15_60,You,PRP,EXTRA,PRODUCT_NAME
774,15_60,For,IN,EXTRA,PRODUCT_NAME
774,15_60,Shopping,VBG,EXTRA,PRODUCT_NAME
774,15_60,Notice,NNP,EXTRA,PRODUCT_NAME
774,15_60,Any,NNP,EXTRA,PRODUCT_NAME
774,15_60,Discrepancy,NNP,EXTRA,PRODUCT_NAME
774,15_60,",",",",EXTRA,PRODUCT_NAME
774,15_60,return,VBP,EXTRA,PRODUCT_NAME
774,15_60,the,DT,EXTRA,PRODUCT_NAME
774,15_60,item,NN,EXTRA,PRODUCT_NAME
774,15_60,(,(,EXTRA,PRODUCT_NAME
774,15_60,exchangeable*,NN,EXTRA,PRODUCT_NAME
774,15_60,),),EXTRA,PRODUCT_NAME
774,15_60,&,CC,EXTRA,PRODUCT_NAME
774,15_60,bill,NN,EXTRA,PRODUCT_NAME
774,15_60,within,IN,EXTRA,PRODUCT_NAME
774,15_60,7days,CD,EXTRA,PRODUCT_NAME
774,15_60,Designed,VBN,EXTRA,PRODUCT_NAME
774,15_60,by,IN,EXTRA,PRODUCT_NAME
774,15_60,NVM,NNP,EXTRA,PRODUCT_NAME
774,15_60,SOLUTIONS,NNP,EXTRA,PRODUCT_NAME
774,15_60,776843023,CD,EXTRA,PRODUCT_NAME
774,15_60,",",",",EXTRA,PRODUCT_NAME
774,15_60,113159693,CD,EXTRA,PRODUCT_NAME
775,6_32,Mega,NNP,SHOP_NAME,PRODUCT_NAME
775,6_32,Mall,NNP,SHOP_NAME,PRODUCT_NAME
775,6_32,Super,NNP,SHOP_NAME,PRODUCT_NAME
775,6_32,Market,NNP,SHOP_NAME,PRODUCT_NAME
775,6_32,114,CD,SHOP_ADDRESS,PRODUCT_NAME
775,6_32,",",",",SHOP_ADDRESS,PRODUCT_NAME
775,6_32,Navalar,NNP,SHOP_ADDRESS,PRODUCT_NAME
775,6_32,Road,NNP,SHOP_ADDRESS,PRODUCT_NAME
775,6_32,",",",",SHOP_ADDRESS,PRODUCT_NAME
775,6_32,Jaffna,NNP,SHOP_ADDRESS,PRODUCT_NAME
775,6_32,TEL:021,NNP,TELEPHONE_NUMBER,PRODUCT_NAME
775,6_32,222,CD,TELEPHONE_NUMBER,PRODUCT_NAME
775,6_32,4343,CD,TELEPHONE_NUMBER,PRODUCT_NAME
775,6_32,"March,23,2019,18:36",NNP,TIME,PRODUCT_NAME
775,6_32,Ref,NNP,INVOICE_NUMBER,PRODUCT_NAME
775,6_32,278753,CD,INVOICE_NUMBER,PRODUCT_NAME
775,6_32,user,NN,USER,PRODUCT_NAME
775,6_32,sivaa,NN,USER,PRODUCT_NAME
775,6_32,coca,NN,PRODUCT_NAME,PRODUCT_NAME
775,6_32,cola:250ml,JJ,PRODUCT_NAME,PRODUCT_NAME
775,6_32,BVO0949,NNP,BATCH_CODE,PRODUCT_NAME
775,6_32,:,:,EXTRA,PRODUCT_NAME
775,6_32,1,CD,QTY,PRODUCT_NAME
775,6_32,X,$,EXTRA,PRODUCT_NAME
775,6_32,60,CD,UNIT_PRICE,PRODUCT_NAME
775,6_32,=,JJ,EXTRA,PRODUCT_NAME
775,6_32,60,CD,AMOUNT,PRODUCT_NAME
775,6_32,fanta:portello:250ml,JJ,PRODUCT_NAME,PRODUCT_NAME
775,6_32,BVO1006,NNP,BATCH_CODE,PRODUCT_NAME
775,6_32,:,:,EXTRA,PRODUCT_NAME
775,6_32,1,CD,QTY,PRODUCT_NAME
775,6_32,X,VBD,EXTRA,PRODUCT_NAME
775,6_32,60,CD,UNIT_PRICE,PRODUCT_NAME
775,6_32,60,CD,AMOUNT,PRODUCT_NAME
775,6_32,salt:lanka:1kg,JJ,PRODUCT_NAME,PRODUCT_NAME
775,6_32,GYO0152,NNP,BATCH_CODE,PRODUCT_NAME
775,6_32,:,:,EXTRA,PRODUCT_NAME
775,6_32,2,CD,QTY,PRODUCT_NAME
775,6_32,x,$,EXTRA,PRODUCT_NAME
775,6_32,60,CD,UNIT_PRICE,PRODUCT_NAME
775,6_32,=,NNP,EXTRA,PRODUCT_NAME
775,6_32,120,CD,AMOUNT,PRODUCT_NAME
775,6_32,No,NNP,TOTAL_ITEMS,PRODUCT_NAME
775,6_32,of,IN,TOTAL_ITEMS,PRODUCT_NAME
775,6_32,item,NN,TOTAL_ITEMS,PRODUCT_NAME
775,6_32,:,:,TOTAL_ITEMS,PRODUCT_NAME
775,6_32,3,CD,TOTAL_ITEMS,PRODUCT_NAME
775,6_32,Total,NN,TOTAL,PRODUCT_NAME
775,6_32,:,:,TOTAL,PRODUCT_NAME
775,6_32,RS,JJ,TOTAL,PRODUCT_NAME
775,6_32,240,CD,TOTAL,PRODUCT_NAME
775,6_32,PAID,VBN,CASH,PRODUCT_NAME
775,6_32,BY,NNP,CASH,PRODUCT_NAME
775,6_32,CASE,NNP,CASH,PRODUCT_NAME
775,6_32,:,:,CASH,PRODUCT_NAME
775,6_32,RS,NNP,CASH,PRODUCT_NAME
775,6_32,1000,CD,CASH,PRODUCT_NAME
775,6_32,Change,NN,BALANCE,PRODUCT_NAME
775,6_32,:,:,BALANCE,PRODUCT_NAME
775,6_32,RS,JJ,BALANCE,PRODUCT_NAME
775,6_32,760,CD,BALANCE,PRODUCT_NAME
775,6_32,Thank,NNP,EXTRA,PRODUCT_NAME
775,6_32,You,PRP,EXTRA,PRODUCT_NAME
775,6_32,For,IN,EXTRA,PRODUCT_NAME
775,6_32,Shopping,VBG,EXTRA,PRODUCT_NAME
775,6_32,Notice,NNP,EXTRA,PRODUCT_NAME
775,6_32,Any,NNP,EXTRA,PRODUCT_NAME
775,6_32,Discrepancy,NNP,EXTRA,PRODUCT_NAME
775,6_32,",",",",EXTRA,PRODUCT_NAME
775,6_32,return,VBP,EXTRA,PRODUCT_NAME
775,6_32,the,DT,EXTRA,PRODUCT_NAME
775,6_32,item,NN,EXTRA,PRODUCT_NAME
775,6_32,(,(,EXTRA,PRODUCT_NAME
775,6_32,exchangeable*,NN,EXTRA,PRODUCT_NAME
775,6_32,),),EXTRA,PRODUCT_NAME
775,6_32,&,CC,EXTRA,PRODUCT_NAME
775,6_32,bill,NN,EXTRA,PRODUCT_NAME
775,6_32,within,IN,EXTRA,PRODUCT_NAME
775,6_32,7days,CD,EXTRA,PRODUCT_NAME
775,6_32,Designed,VBN,EXTRA,PRODUCT_NAME
775,6_32,by,IN,EXTRA,PRODUCT_NAME
775,6_32,NVM,NNP,EXTRA,PRODUCT_NAME
775,6_32,SOLUTIONS,NNP,EXTRA,PRODUCT_NAME
775,6_32,776843023,CD,EXTRA,PRODUCT_NAME
775,6_32,",",",",EXTRA,PRODUCT_NAME
775,6_32,113159693,CD,EXTRA,PRODUCT_NAME
776,17_4,Mega,NNP,SHOP_NAME,PRODUCT_NAME
776,17_4,Mall,NNP,SHOP_NAME,PRODUCT_NAME
776,17_4,Super,NNP,SHOP_NAME,PRODUCT_NAME
776,17_4,Market,NNP,SHOP_NAME,PRODUCT_NAME
776,17_4,114,CD,SHOP_ADDRESS,PRODUCT_NAME
776,17_4,",",",",SHOP_ADDRESS,PRODUCT_NAME
776,17_4,Navalar,NNP,SHOP_ADDRESS,PRODUCT_NAME
776,17_4,Road,NNP,SHOP_ADDRESS,PRODUCT_NAME
776,17_4,",",",",SHOP_ADDRESS,PRODUCT_NAME
776,17_4,Jaffna,NNP,SHOP_ADDRESS,PRODUCT_NAME
776,17_4,TEL:021,NNP,TELEPHONE_NUMBER,PRODUCT_NAME
776,17_4,222,CD,TELEPHONE_NUMBER,PRODUCT_NAME
776,17_4,4343,CD,TELEPHONE_NUMBER,PRODUCT_NAME
776,17_4,"April,06,2019,07:28",NNP,TIME,PRODUCT_NAME
776,17_4,Ref,NNP,INVOICE_NUMBER,PRODUCT_NAME
776,17_4,282616,CD,INVOICE_NUMBER,PRODUCT_NAME
776,17_4,user,NN,USER,PRODUCT_NAME
776,17_4,sivaa,NN,USER,PRODUCT_NAME
776,17_4,sunlight:2in1:pink:clean,JJ,PRODUCT_NAME,PRODUCT_NAME
776,17_4,&,CC,PRODUCT_NAME,PRODUCT_NAME
776,17_4,rose:600g,JJ,PRODUCT_NAME,PRODUCT_NAME
776,17_4,CIO1215,NN,BATCH_CODE,PRODUCT_NAME
776,17_4,:,:,EXTRA,PRODUCT_NAME
776,17_4,1,CD,QTY,PRODUCT_NAME
776,17_4,X,$,EXTRA,PRODUCT_NAME
776,17_4,99,CD,UNIT_PRICE,PRODUCT_NAME
776,17_4,=,NNP,EXTRA,PRODUCT_NAME
776,17_4,99,CD,AMOUNT,PRODUCT_NAME
776,17_4,No,NNP,TOTAL_ITEMS,PRODUCT_NAME
776,17_4,of,IN,TOTAL_ITEMS,PRODUCT_NAME
776,17_4,item,NN,TOTAL_ITEMS,PRODUCT_NAME
776,17_4,:,:,TOTAL_ITEMS,PRODUCT_NAME
776,17_4,1,CD,TOTAL_ITEMS,PRODUCT_NAME
776,17_4,Total,NN,TOTAL,PRODUCT_NAME
776,17_4,:,:,TOTAL,PRODUCT_NAME
776,17_4,RS,JJ,TOTAL,PRODUCT_NAME
776,17_4,99,CD,TOTAL,PRODUCT_NAME
776,17_4,PAID,VBN,CASH,PRODUCT_NAME
776,17_4,BY,NNP,CASH,PRODUCT_NAME
776,17_4,CASE,NNP,CASH,PRODUCT_NAME
776,17_4,:,:,CASH,PRODUCT_NAME
776,17_4,RS,NNP,CASH,PRODUCT_NAME
776,17_4,500,CD,CASH,PRODUCT_NAME
776,17_4,Change,NN,BALANCE,PRODUCT_NAME
776,17_4,:,:,BALANCE,PRODUCT_NAME
776,17_4,RS,JJ,BALANCE,PRODUCT_NAME
776,17_4,401,CD,BALANCE,PRODUCT_NAME
776,17_4,Thank,NNP,EXTRA,PRODUCT_NAME
776,17_4,You,PRP,EXTRA,PRODUCT_NAME
776,17_4,For,IN,EXTRA,PRODUCT_NAME
776,17_4,Shopping,VBG,EXTRA,PRODUCT_NAME
776,17_4,Notice,NNP,EXTRA,PRODUCT_NAME
776,17_4,Any,NNP,EXTRA,PRODUCT_NAME
776,17_4,Discrepancy,NNP,EXTRA,PRODUCT_NAME
776,17_4,",",",",EXTRA,PRODUCT_NAME
776,17_4,return,VBP,EXTRA,PRODUCT_NAME
776,17_4,the,DT,EXTRA,PRODUCT_NAME
776,17_4,item,NN,EXTRA,PRODUCT_NAME
776,17_4,(,(,EXTRA,PRODUCT_NAME
776,17_4,exchangeable*,NN,EXTRA,PRODUCT_NAME
776,17_4,),),EXTRA,PRODUCT_NAME
776,17_4,&,CC,EXTRA,PRODUCT_NAME
776,17_4,bill,NN,EXTRA,PRODUCT_NAME
776,17_4,within,IN,EXTRA,PRODUCT_NAME
776,17_4,7days,CD,EXTRA,PRODUCT_NAME
776,17_4,Designed,VBN,EXTRA,PRODUCT_NAME
776,17_4,by,IN,EXTRA,PRODUCT_NAME
776,17_4,NVM,NNP,EXTRA,PRODUCT_NAME
776,17_4,SOLUTIONS,NNP,EXTRA,PRODUCT_NAME
776,17_4,776843023,CD,EXTRA,PRODUCT_NAME
776,17_4,",",",",EXTRA,PRODUCT_NAME
776,17_4,113159693,CD,EXTRA,PRODUCT_NAME
777,17_20,Mega,NNP,SHOP_NAME,PRODUCT_NAME
777,17_20,Mall,NNP,SHOP_NAME,PRODUCT_NAME
777,17_20,Super,NNP,SHOP_NAME,PRODUCT_NAME
777,17_20,Market,NNP,SHOP_NAME,PRODUCT_NAME
777,17_20,114,CD,SHOP_ADDRESS,PRODUCT_NAME
777,17_20,",",",",SHOP_ADDRESS,PRODUCT_NAME
777,17_20,Navalar,NNP,SHOP_ADDRESS,PRODUCT_NAME
777,17_20,Road,NNP,SHOP_ADDRESS,PRODUCT_NAME
777,17_20,",",",",SHOP_ADDRESS,PRODUCT_NAME
777,17_20,Jaffna,NNP,SHOP_ADDRESS,PRODUCT_NAME
777,17_20,TEL:021,NNP,TELEPHONE_NUMBER,PRODUCT_NAME
777,17_20,222,CD,TELEPHONE_NUMBER,PRODUCT_NAME
777,17_20,4343,CD,TELEPHONE_NUMBER,PRODUCT_NAME
777,17_20,"March,31,2019,14:51",NNP,TIME,PRODUCT_NAME
777,17_20,Ref,NNP,INVOICE_NUMBER,PRODUCT_NAME
777,17_20,281011,CD,INVOICE_NUMBER,PRODUCT_NAME
777,17_20,user,NN,USER,PRODUCT_NAME
777,17_20,sivaa,NN,USER,PRODUCT_NAME
777,17_20,box:elephant:chocolate:11,JJ,PRODUCT_NAME,PRODUCT_NAME
777,17_20,ICO0206,NNP,BATCH_CODE,PRODUCT_NAME
777,17_20,:,:,EXTRA,PRODUCT_NAME
777,17_20,1,CD,QTY,PRODUCT_NAME
777,17_20,X,$,EXTRA,PRODUCT_NAME
777,17_20,290,CD,UNIT_PRICE,PRODUCT_NAME
777,17_20,=,NNP,EXTRA,PRODUCT_NAME
777,17_20,290,CD,AMOUNT,PRODUCT_NAME
777,17_20,No,NNP,TOTAL_ITEMS,PRODUCT_NAME
777,17_20,of,IN,TOTAL_ITEMS,PRODUCT_NAME
777,17_20,item,NN,TOTAL_ITEMS,PRODUCT_NAME
777,17_20,:,:,TOTAL_ITEMS,PRODUCT_NAME
777,17_20,1,CD,TOTAL_ITEMS,PRODUCT_NAME
777,17_20,Total,NN,TOTAL,PRODUCT_NAME
777,17_20,:,:,TOTAL,PRODUCT_NAME
777,17_20,RS,JJ,TOTAL,PRODUCT_NAME
777,17_20,290,CD,TOTAL,PRODUCT_NAME
777,17_20,PAID,VBN,CASH,PRODUCT_NAME
777,17_20,BY,NNP,CASH,PRODUCT_NAME
777,17_20,CASE,NNP,CASH,PRODUCT_NAME
777,17_20,:,:,CASH,PRODUCT_NAME
777,17_20,RS,NNP,CASH,PRODUCT_NAME
777,17_20,1000,CD,CASH,PRODUCT_NAME
777,17_20,Change,NN,BALANCE,PRODUCT_NAME
777,17_20,:,:,BALANCE,PRODUCT_NAME
777,17_20,RS,JJ,BALANCE,PRODUCT_NAME
777,17_20,710,CD,BALANCE,PRODUCT_NAME
777,17_20,Thank,NNP,EXTRA,PRODUCT_NAME
777,17_20,You,PRP,EXTRA,PRODUCT_NAME
777,17_20,For,IN,EXTRA,PRODUCT_NAME
777,17_20,Shopping,VBG,EXTRA,PRODUCT_NAME
777,17_20,Notice,NNP,EXTRA,PRODUCT_NAME
777,17_20,Any,NNP,EXTRA,PRODUCT_NAME
777,17_20,Discrepancy,NNP,EXTRA,PRODUCT_NAME
777,17_20,",",",",EXTRA,PRODUCT_NAME
777,17_20,return,VBP,EXTRA,PRODUCT_NAME
777,17_20,the,DT,EXTRA,PRODUCT_NAME
777,17_20,item,NN,EXTRA,PRODUCT_NAME
777,17_20,(,(,EXTRA,PRODUCT_NAME
777,17_20,exchangeable*,NN,EXTRA,PRODUCT_NAME
777,17_20,),),EXTRA,PRODUCT_NAME
777,17_20,&,CC,EXTRA,PRODUCT_NAME
777,17_20,bill,NN,EXTRA,PRODUCT_NAME
777,17_20,within,IN,EXTRA,PRODUCT_NAME
777,17_20,7days,CD,EXTRA,PRODUCT_NAME
777,17_20,Designed,VBN,EXTRA,PRODUCT_NAME
777,17_20,by,IN,EXTRA,PRODUCT_NAME
777,17_20,NVM,NNP,EXTRA,PRODUCT_NAME
777,17_20,SOLUTIONS,NNP,EXTRA,PRODUCT_NAME
777,17_20,776843023,CD,EXTRA,PRODUCT_NAME
777,17_20,",",",",EXTRA,PRODUCT_NAME
777,17_20,113159693,CD,EXTRA,PRODUCT_NAME
778,17_2,Mega,NNP,SHOP_NAME,PRODUCT_NAME
778,17_2,Mall,NNP,SHOP_NAME,PRODUCT_NAME
778,17_2,Super,NNP,SHOP_NAME,PRODUCT_NAME
778,17_2,Market,NNP,SHOP_NAME,PRODUCT_NAME
778,17_2,114,CD,SHOP_ADDRESS,PRODUCT_NAME
778,17_2,",",",",SHOP_ADDRESS,PRODUCT_NAME
778,17_2,Navalar,NNP,SHOP_ADDRESS,PRODUCT_NAME
778,17_2,Road,NNP,SHOP_ADDRESS,PRODUCT_NAME
778,17_2,",",",",SHOP_ADDRESS,PRODUCT_NAME
778,17_2,Jaffna,NNP,SHOP_ADDRESS,PRODUCT_NAME
778,17_2,TEL:021,NNP,TELEPHONE_NUMBER,PRODUCT_NAME
778,17_2,222,CD,TELEPHONE_NUMBER,PRODUCT_NAME
778,17_2,4343,CD,TELEPHONE_NUMBER,PRODUCT_NAME
778,17_2,"April,06,2019,09:20",NNP,TIME,PRODUCT_NAME
778,17_2,Ref,NNP,INVOICE_NUMBER,PRODUCT_NAME
778,17_2,282613,CD,INVOICE_NUMBER,PRODUCT_NAME
778,17_2,user,NN,USER,PRODUCT_NAME
778,17_2,sivaa,JJ,USER,PRODUCT_NAME
778,17_2,ritzbury:chunky,JJ,PRODUCT_NAME,PRODUCT_NAME
778,17_2,choc:120g,JJ,PRODUCT_NAME,PRODUCT_NAME
778,17_2,CSO0010,NN,BATCH_CODE,PRODUCT_NAME
778,17_2,:,:,EXTRA,PRODUCT_NAME
778,17_2,1,CD,QTY,PRODUCT_NAME
778,17_2,X,$,EXTRA,PRODUCT_NAME
778,17_2,120,CD,UNIT_PRICE,PRODUCT_NAME
778,17_2,=,NNP,EXTRA,PRODUCT_NAME
778,17_2,120,CD,AMOUNT,PRODUCT_NAME
778,17_2,No,NNP,TOTAL_ITEMS,PRODUCT_NAME
778,17_2,of,IN,TOTAL_ITEMS,PRODUCT_NAME
778,17_2,item,NN,TOTAL_ITEMS,PRODUCT_NAME
778,17_2,:,:,TOTAL_ITEMS,PRODUCT_NAME
778,17_2,1,CD,TOTAL_ITEMS,PRODUCT_NAME
778,17_2,Total,NN,TOTAL,PRODUCT_NAME
778,17_2,:,:,TOTAL,PRODUCT_NAME
778,17_2,RS,JJ,TOTAL,PRODUCT_NAME
778,17_2,120,CD,TOTAL,PRODUCT_NAME
778,17_2,PAID,VBN,CASH,PRODUCT_NAME
778,17_2,BY,NNP,CASH,PRODUCT_NAME
778,17_2,CASE,NNP,CASH,PRODUCT_NAME
778,17_2,:,:,CASH,PRODUCT_NAME
778,17_2,RS,NNP,CASH,PRODUCT_NAME
778,17_2,120,CD,CASH,PRODUCT_NAME
778,17_2,Change,NN,BALANCE,PRODUCT_NAME
778,17_2,:,:,BALANCE,PRODUCT_NAME
778,17_2,RS,JJ,BALANCE,PRODUCT_NAME
778,17_2,0,CD,BALANCE,PRODUCT_NAME
778,17_2,Thank,NNP,EXTRA,PRODUCT_NAME
778,17_2,You,PRP,EXTRA,PRODUCT_NAME
778,17_2,For,IN,EXTRA,PRODUCT_NAME
778,17_2,Shopping,VBG,EXTRA,PRODUCT_NAME
778,17_2,Notice,NNP,EXTRA,PRODUCT_NAME
778,17_2,Any,NNP,EXTRA,PRODUCT_NAME
778,17_2,Discrepancy,NNP,EXTRA,PRODUCT_NAME
778,17_2,",",",",EXTRA,PRODUCT_NAME
778,17_2,return,VBP,EXTRA,PRODUCT_NAME
778,17_2,the,DT,EXTRA,PRODUCT_NAME
778,17_2,item,NN,EXTRA,PRODUCT_NAME
778,17_2,(,(,EXTRA,PRODUCT_NAME
778,17_2,exchangeable*,NN,EXTRA,PRODUCT_NAME
778,17_2,),),EXTRA,PRODUCT_NAME
778,17_2,&,CC,EXTRA,PRODUCT_NAME
778,17_2,bill,NN,EXTRA,PRODUCT_NAME
778,17_2,within,IN,EXTRA,PRODUCT_NAME
778,17_2,7days,CD,EXTRA,PRODUCT_NAME
778,17_2,Designed,VBN,EXTRA,PRODUCT_NAME
778,17_2,by,IN,EXTRA,PRODUCT_NAME
778,17_2,NVM,NNP,EXTRA,PRODUCT_NAME
778,17_2,SOLUTIONS,NNP,EXTRA,PRODUCT_NAME
778,17_2,776843023,CD,EXTRA,PRODUCT_NAME
778,17_2,",",",",EXTRA,PRODUCT_NAME
778,17_2,113159693,CD,EXTRA,PRODUCT_NAME
779,17_14,Mega,NNP,SHOP_NAME,PRODUCT_NAME
779,17_14,Mall,NNP,SHOP_NAME,PRODUCT_NAME
779,17_14,Super,NNP,SHOP_NAME,PRODUCT_NAME
779,17_14,Market,NNP,SHOP_NAME,PRODUCT_NAME
779,17_14,114,CD,SHOP_ADDRESS,PRODUCT_NAME
779,17_14,",",",",SHOP_ADDRESS,PRODUCT_NAME
779,17_14,Navalar,NNP,SHOP_ADDRESS,PRODUCT_NAME
779,17_14,Road,NNP,SHOP_ADDRESS,PRODUCT_NAME
779,17_14,",",",",SHOP_ADDRESS,PRODUCT_NAME
779,17_14,Jaffna,NNP,SHOP_ADDRESS,PRODUCT_NAME
779,17_14,TEL:021,NNP,TELEPHONE_NUMBER,PRODUCT_NAME
779,17_14,222,CD,TELEPHONE_NUMBER,PRODUCT_NAME
779,17_14,4343,CD,TELEPHONE_NUMBER,PRODUCT_NAME
779,17_14,"March,31,2019,16:45",NNP,TIME,PRODUCT_NAME
779,17_14,Ref,NNP,INVOICE_NUMBER,PRODUCT_NAME
779,17_14,281040,CD,INVOICE_NUMBER,PRODUCT_NAME
779,17_14,user,NN,USER,PRODUCT_NAME
779,17_14,sivaa,NN,USER,PRODUCT_NAME
779,17_14,bottled,VBD,PRODUCT_NAME,PRODUCT_NAME
779,17_14,drinking,VBG,PRODUCT_NAME,PRODUCT_NAME
779,17_14,water:american:201,JJ,PRODUCT_NAME,PRODUCT_NAME
779,17_14,BVO0452,NNP,BATCH_CODE,PRODUCT_NAME
779,17_14,:,:,EXTRA,PRODUCT_NAME
779,17_14,1,CD,QTY,PRODUCT_NAME
779,17_14,X,$,EXTRA,PRODUCT_NAME
779,17_14,280,CD,UNIT_PRICE,PRODUCT_NAME
779,17_14,=,NNP,EXTRA,PRODUCT_NAME
779,17_14,280,CD,AMOUNT,PRODUCT_NAME
779,17_14,No,NNP,TOTAL_ITEMS,PRODUCT_NAME
779,17_14,of,IN,TOTAL_ITEMS,PRODUCT_NAME
779,17_14,item,NN,TOTAL_ITEMS,PRODUCT_NAME
779,17_14,:,:,TOTAL_ITEMS,PRODUCT_NAME
779,17_14,1,CD,TOTAL_ITEMS,PRODUCT_NAME
779,17_14,Total,NN,TOTAL,PRODUCT_NAME
779,17_14,:,:,TOTAL,PRODUCT_NAME
779,17_14,RS,JJ,TOTAL,PRODUCT_NAME
779,17_14,280,CD,TOTAL,PRODUCT_NAME
779,17_14,PAID,VBN,CASH,PRODUCT_NAME
779,17_14,BY,NNP,CASH,PRODUCT_NAME
779,17_14,CASE,NNP,CASH,PRODUCT_NAME
779,17_14,:,:,CASH,PRODUCT_NAME
779,17_14,RS,NNP,CASH,PRODUCT_NAME
779,17_14,100,CD,CASH,PRODUCT_NAME
779,17_14,Change,NN,BALANCE,PRODUCT_NAME
779,17_14,:,:,BALANCE,PRODUCT_NAME
779,17_14,RS,JJ,BALANCE,PRODUCT_NAME
779,17_14,720,CD,BALANCE,PRODUCT_NAME
779,17_14,Thank,NNP,EXTRA,PRODUCT_NAME
779,17_14,You,PRP,EXTRA,PRODUCT_NAME
779,17_14,For,IN,EXTRA,PRODUCT_NAME
779,17_14,Shopping,VBG,EXTRA,PRODUCT_NAME
779,17_14,Notice,NNP,EXTRA,PRODUCT_NAME
779,17_14,Any,NNP,EXTRA,PRODUCT_NAME
779,17_14,Discrepancy,NNP,EXTRA,PRODUCT_NAME
779,17_14,",",",",EXTRA,PRODUCT_NAME
779,17_14,return,VBP,EXTRA,PRODUCT_NAME
779,17_14,the,DT,EXTRA,PRODUCT_NAME
779,17_14,item,NN,EXTRA,PRODUCT_NAME
779,17_14,(,(,EXTRA,PRODUCT_NAME
779,17_14,exchangeable*,NN,EXTRA,PRODUCT_NAME
779,17_14,),),EXTRA,PRODUCT_NAME
779,17_14,&,CC,EXTRA,PRODUCT_NAME
779,17_14,bill,NN,EXTRA,PRODUCT_NAME
779,17_14,within,IN,EXTRA,PRODUCT_NAME
779,17_14,7days,CD,EXTRA,PRODUCT_NAME
779,17_14,Designed,VBN,EXTRA,PRODUCT_NAME
779,17_14,by,IN,EXTRA,PRODUCT_NAME
779,17_14,NVM,NNP,EXTRA,PRODUCT_NAME
779,17_14,SOLUTIONS,NNP,EXTRA,PRODUCT_NAME
779,17_14,776843023,CD,EXTRA,PRODUCT_NAME
779,17_14,",",",",EXTRA,PRODUCT_NAME
779,17_14,113159693,CD,EXTRA,PRODUCT_NAME
780,17_18,Mega,NNP,SHOP_NAME,PRODUCT_NAME
780,17_18,Mall,NNP,SHOP_NAME,PRODUCT_NAME
780,17_18,Super,NNP,SHOP_NAME,PRODUCT_NAME
780,17_18,Market,NNP,SHOP_NAME,PRODUCT_NAME
780,17_18,114,CD,SHOP_ADDRESS,PRODUCT_NAME
780,17_18,",",",",SHOP_ADDRESS,PRODUCT_NAME
780,17_18,Navalar,NNP,SHOP_ADDRESS,PRODUCT_NAME
780,17_18,Road,NNP,SHOP_ADDRESS,PRODUCT_NAME
780,17_18,",",",",SHOP_ADDRESS,PRODUCT_NAME
780,17_18,Jaffna,NNP,SHOP_ADDRESS,PRODUCT_NAME
780,17_18,TEL:021,NNP,TELEPHONE_NUMBER,PRODUCT_NAME
780,17_18,222,CD,TELEPHONE_NUMBER,PRODUCT_NAME
780,17_18,4343,CD,TELEPHONE_NUMBER,PRODUCT_NAME
780,17_18,"April,01,2019,15:30",NNP,TIME,PRODUCT_NAME
780,17_18,Ref,NNP,INVOICE_NUMBER,PRODUCT_NAME
780,17_18,281325,CD,INVOICE_NUMBER,PRODUCT_NAME
780,17_18,user,NN,USER,PRODUCT_NAME
780,17_18,sivaa,NN,USER,PRODUCT_NAME
780,17_18,chocolate:tropica:13g,JJ,PRODUCT_NAME,PRODUCT_NAME
780,17_18,CSO0206,NNP,BATCH_CODE,PRODUCT_NAME
780,17_18,:,:,EXTRA,PRODUCT_NAME
780,17_18,1,CD,QTY,PRODUCT_NAME
780,17_18,X,$,EXTRA,PRODUCT_NAME
780,17_18,15,CD,UNIT_PRICE,PRODUCT_NAME
780,17_18,=,JJ,EXTRA,PRODUCT_NAME
780,17_18,15,CD,AMOUNT,PRODUCT_NAME
780,17_18,cup:elephant:vanilla:batta:80ml,JJ,PRODUCT_NAME,PRODUCT_NAME
780,17_18,ICO0107,NNP,BATCH_CODE,PRODUCT_NAME
