receipt_index,receipt_number,word,POS,tag
80,1_12,POINT,NNP,SHOP_ADDRESS
80,1_12,PEDRO,NNP,SHOP_ADDRESS
80,1_12,ROAD,NNP,SHOP_ADDRESS
80,1_12,",",",",SHOP_ADDRESS
80,1_12,NALLUR,NNP,SHOP_ADDRESS
80,1_12,",",",",SHOP_ADDRESS
80,1_12,JAFFNA,NNP,SHOP_ADDRESS
80,1_12,021-4927082,NNP,TELEPHONE_NUMBER
80,1_12,INVOICE,NNP,EXTRA
80,1_12,CASHIER,NNP,CASHIER
80,1_12,:,:,CASHIER
80,1_12,THAR,NNP,CASHIER
80,1_12,INV.NO,NNP,INVOICE_NUMBER
80,1_12,1084808,CD,INVOICE_NUMBER
80,1_12,DATE,NNP,DATE
80,1_12,:,:,DATE
80,1_12,22/03/2019,CD,DATE
80,1_12,TIME,NN,TIME
80,1_12,:,:,TIME
80,1_12,14:06:36,CD,TIME
80,1_12,PRODUCT,NNP,PRODUCT_NAME
80,1_12,PRICE,NNP,UNIT_PRICE
80,1_12,QTY,NNP,QTY
80,1_12,AMOUNT,NNP,AMOUNT
80,1_12,KINDER,NNP,PRODUCT_NAME
80,1_12,JOY,NNP,PRODUCT_NAME
80,1_12,FOR,NNP,PRODUCT_NAME
80,1_12,GIRLS,NNP,PRODUCT_NAME
80,1_12,107,CD,BATCH_CODE
80,1_12,150,CD,UNIT_PRICE
80,1_12,1,CD,QTY
80,1_12,150,CD,AMOUNT
80,1_12,TOTAL,NNPS,TOTAL_ITEM
80,1_12,ITEMS,NNP,TOTAL_ITEM
80,1_12,1,CD,TOTAL_ITEM
80,1_12,TOTAL,NNP,TOTAL_QTY
80,1_12,QTY,NNP,TOTAL_QTY
80,1_12,1,CD,TOTAL_QTY
80,1_12,NET,NNP,TOTAL
80,1_12,TOTAL,NNP,TOTAL
80,1_12,150,CD,TOTAL
80,1_12,CASH,NNP,CASH
80,1_12,150,CD,CASH
80,1_12,IN,NNP,EXTRA
80,1_12,CASE,NNP,EXTRA
80,1_12,OF,NNP,EXTRA
80,1_12,PRICE,NNP,EXTRA
80,1_12,DISCREPANCY,NNP,EXTRA
80,1_12,RETURN,NNP,EXTRA
80,1_12,THE,NNP,EXTRA
80,1_12,ITEM,NNP,EXTRA
80,1_12,&,CC,EXTRA
80,1_12,BILL,NNP,EXTRA
80,1_12,WITHIN,NNP,EXTRA
80,1_12,7,CD,EXTRA
80,1_12,DAYS,NNP,EXTRA
80,1_12,TO,NNP,EXTRA
80,1_12,REFUND,NNP,EXTRA
80,1_12,THE,NNP,EXTRA
80,1_12,DIFFERENCE,NNP,EXTRA
80,1_12,0,0,EXTRA
80,1_12,$,$,EXTRA
80,1_12,THANKS,NNP,EXTRA
80,1_12,FOR,NNP,EXTRA
80,1_12,MAKING,NNP,EXTRA
80,1_12,YOUR,NNP,EXTRA
80,1_12,PURCHASE,NNP,EXTRA
80,1_12,$,$,EXTRA
80,1_12,Software,NNP,EXTRA
80,1_12,by,IN,EXTRA
80,1_12,mypos,JJ,EXTRA
80,1_12,0114-500199,JJ,EXTRA
80,1_12,www.mypos.lk,NN,EXTRA
81,1_68,ANNAI,NNP,SHOP_NAME
81,1_68,NAGA,NNP,SHOP_NAME
81,1_68,FOOD,NNP,SHOP_NAME
81,1_68,CITY,NNP,SHOP_NAME
81,1_68,341,CD,SHOP_ADDRESS
81,1_68,",",",",SHOP_ADDRESS
81,1_68,POINT,NNP,SHOP_ADDRESS
81,1_68,PEDRO,NNP,SHOP_ADDRESS
81,1_68,ROAD,NNP,SHOP_ADDRESS
81,1_68,",",",",SHOP_ADDRESS
81,1_68,NALLUR,NNP,SHOP_ADDRESS
81,1_68,",",",",SHOP_ADDRESS
81,1_68,JAFFNA,NNP,SHOP_ADDRESS
81,1_68,021-4927082,NNP,TELEPHONE_NUMBER
81,1_68,INVOICE,NNP,EXTRA
81,1_68,CASHIER,NNP,CASHIER
81,1_68,:,:,CASHIER
81,1_68,KIRU,NNP,CASHIER
81,1_68,INV.NO,NNP,INVOICE_NUMBER
81,1_68,1083946,CD,INVOICE_NUMBER
81,1_68,DATE,NNP,DATE
81,1_68,:,:,DATE
81,1_68,19/03/2019,CD,DATE
81,1_68,TIME,NN,TIME
81,1_68,:,:,TIME
81,1_68,10:09:25,CD,TIME
81,1_68,PRODUCT,NNP,PRODUCT_NAME
81,1_68,PRICE,NNP,UNIT_PRICE
81,1_68,QTY,NNP,QTY
81,1_68,AMOUNT,NNP,AMOUNT
81,1_68,RKS,NNP,PRODUCT_NAME
81,1_68,HERVAL,NNP,PRODUCT_NAME
81,1_68,BLACK,NNP,PRODUCT_NAME
81,1_68,HENNA,NNP,PRODUCT_NAME
81,1_68,HAIR,NNP,PRODUCT_NAME
81,1_68,DYE,NNP,PRODUCT_NAME
81,1_68,-,:,PRODUCT_NAME
81,1_68,10G,CD,PRODUCT_NAME
81,1_68,216,CD,BATCH_CODE
81,1_68,60,CD,UNIT_PRICE
81,1_68,1,CD,QTY
81,1_68,60,CD,AMOUNT
81,1_68,LANKASOY,NNP,PRODUCT_NAME
81,1_68,CURRY,NNP,PRODUCT_NAME
81,1_68,90,CD,PRODUCT_NAME
81,1_68,G,NNP,PRODUCT_NAME
81,1_68,483,CD,BATCH_CODE
81,1_68,60,CD,UNIT_PRICE
81,1_68,1,CD,QTY
81,1_68,60,CD,AMOUNT
81,1_68,KOTMALE,NNP,PRODUCT_NAME
81,1_68,MILK,NNP,PRODUCT_NAME
81,1_68,SHAKE,NNP,PRODUCT_NAME
81,1_68,CHOCOLATE,NNP,PRODUCT_NAME
81,1_68,MILK,NNP,PRODUCT_NAME
81,1_68,180ML,CD,PRODUCT_NAME
81,1_68,3563,CD,BATCH_CODE
81,1_68,50,CD,UNIT_PRICE
81,1_68,1,CD,QTY
81,1_68,50,CD,AMOUNT
81,1_68,TOTAL,NNPS,TOTAL_ITEM
81,1_68,ITEMS,NNP,TOTAL_ITEM
81,1_68,3,CD,TOTAL_ITEM
81,1_68,TOTAL,NNP,TOTAL_QTY
81,1_68,QTY,NNP,TOTAL_QTY
81,1_68,3,CD,TOTAL_QTY
81,1_68,NET,NNP,TOTAL
81,1_68,TOTAL,NNP,TOTAL
81,1_68,170,CD,TOTAL
81,1_68,CASH,NNP,CASH
81,1_68,200,CD,CASH
81,1_68,CHANGE,NNP,BALANCE
81,1_68,30,CD,BALANCE
81,1_68,IN,NNP,EXTRA
81,1_68,CASE,NNP,EXTRA
81,1_68,OF,NNP,EXTRA
81,1_68,PRICE,NNP,EXTRA
81,1_68,DISCREPANCY,NNP,EXTRA
81,1_68,RETURN,NNP,EXTRA
81,1_68,THE,NNP,EXTRA
81,1_68,ITEM,NNP,EXTRA
81,1_68,&,CC,EXTRA
81,1_68,BILL,NNP,EXTRA
81,1_68,WITHIN,NNP,EXTRA
81,1_68,7,CD,EXTRA
81,1_68,DAYS,NNP,EXTRA
81,1_68,TO,NNP,EXTRA
81,1_68,REFUND,NNP,EXTRA
81,1_68,THE,NNP,EXTRA
81,1_68,DIFFERENCE,NNP,EXTRA
81,1_68,0,0,EXTRA
81,1_68,$,$,EXTRA
81,1_68,THANKS,NNP,EXTRA
81,1_68,FOR,NNP,EXTRA
81,1_68,MAKING,NNP,EXTRA
81,1_68,YOUR,NNP,EXTRA
81,1_68,PURCHASE,NNP,EXTRA
81,1_68,$,$,EXTRA
81,1_68,Software,NNP,EXTRA
81,1_68,by,IN,EXTRA
81,1_68,myPOS,JJ,EXTRA
81,1_68,0114-500199,JJ,EXTRA
81,1_68,www.mypos.lk,NN,EXTRA
82,1_95,ANNAI,NNP,SHOP_NAME
82,1_95,NAGA,NNP,SHOP_NAME
82,1_95,FOOD,NNP,SHOP_NAME
82,1_95,CITY,NNP,SHOP_NAME
82,1_95,341,CD,SHOP_ADDRESS
82,1_95,",",",",SHOP_ADDRESS
82,1_95,POINT,NNP,SHOP_ADDRESS
82,1_95,PEDRO,NNP,SHOP_ADDRESS
82,1_95,ROAD,NNP,SHOP_ADDRESS
82,1_95,",",",",SHOP_ADDRESS
82,1_95,NALLUR,NNP,SHOP_ADDRESS
82,1_95,",",",",SHOP_ADDRESS
82,1_95,JAFFNA,NNP,SHOP_ADDRESS
82,1_95,021-4927082,NNP,TELEPHONE_NUMBER
82,1_95,INVOICE,NNP,EXTRA
82,1_95,CASHIER,NNP,CASHIER
82,1_95,:,:,CASHIER
82,1_95,KIRU,NNP,CASHIER
82,1_95,INV.NO,NNP,INVOICE_NUMBER
82,1_95,1083792,CD,INVOICE_NUMBER
82,1_95,DATE,NNP,DATE
82,1_95,:,:,DATE
82,1_95,18/03/2019,CD,DATE
82,1_95,TIME,NN,TIME
82,1_95,:,:,TIME
82,1_95,17:21:59,CD,TIME
82,1_95,PRODUCT,NNP,PRODUCT_NAME
82,1_95,PRICE,NNP,UNIT_PRICE
82,1_95,QTY,NNP,QTY
82,1_95,AMOUNT,NNP,AMOUNT
82,1_95,Highland,NNP,PRODUCT_NAME
82,1_95,Fresh,NNP,PRODUCT_NAME
82,1_95,Milk,NNP,PRODUCT_NAME
82,1_95,450ml,CD,PRODUCT_NAME
82,1_95,1352,CD,BATCH_CODE
82,1_95,75,CD,UNIT_PRICE
82,1_95,2,CD,QTY
82,1_95,150,CD,AMOUNT
82,1_95,TOTAL,NNPS,TOTAL_ITEM
82,1_95,ITEMS,NNP,TOTAL_ITEM
82,1_95,1,CD,TOTAL_ITEM
82,1_95,TOTAL,NNP,TOTAL_QTY
82,1_95,QTY,NNP,TOTAL_QTY
82,1_95,2,CD,TOTAL_QTY
82,1_95,NET,NNP,TOTAL
82,1_95,TOTAL,NNP,TOTAL
82,1_95,150,CD,TOTAL
82,1_95,CASH,NNP,CASH
82,1_95,150,CD,CASH
82,1_95,IN,NNP,EXTRA
82,1_95,CASE,NNP,EXTRA
82,1_95,OF,NNP,EXTRA
82,1_95,PRICE,NNP,EXTRA
82,1_95,DISCREPANCY,NNP,EXTRA
82,1_95,RETURN,NNP,EXTRA
82,1_95,THE,NNP,EXTRA
82,1_95,ITEM,NNP,EXTRA
82,1_95,&,CC,EXTRA
82,1_95,BILL,NNP,EXTRA
82,1_95,WITHIN,NNP,EXTRA
82,1_95,7,CD,EXTRA
82,1_95,DAYS,NNP,EXTRA
82,1_95,TO,NNP,EXTRA
82,1_95,REFUND,NNP,EXTRA
82,1_95,THE,NNP,EXTRA
82,1_95,DIFFERENCE,NNP,EXTRA
82,1_95,0,0,EXTRA
82,1_95,$,$,EXTRA
82,1_95,THANKS,NNP,EXTRA
82,1_95,FOR,NNP,EXTRA
82,1_95,MAKING,NNP,EXTRA
82,1_95,YOUR,NNP,EXTRA
82,1_95,PURCHASE,NNP,EXTRA
82,1_95,$,$,EXTRA
82,1_95,Software,NNP,EXTRA
82,1_95,by,IN,EXTRA
82,1_95,myPOS,JJ,EXTRA
82,1_95,0114-500199,JJ,EXTRA
82,1_95,www.mypos.lk,NN,EXTRA
83,1_10,ANNAI,NNP,SHOP_NAME
83,1_10,NAGA,NNP,SHOP_NAME
83,1_10,FOOD,NNP,SHOP_NAME
83,1_10,CITY,NNP,SHOP_NAME
83,1_10,341,CD,SHOP_ADDRESS
83,1_10,",",",",SHOP_ADDRESS
83,1_10,POINT,NNP,SHOP_ADDRESS
83,1_10,PEDRO,NNP,SHOP_ADDRESS
83,1_10,ROAD,NNP,SHOP_ADDRESS
83,1_10,",",",",SHOP_ADDRESS
83,1_10,NALLUR,NNP,SHOP_ADDRESS
83,1_10,",",",",SHOP_ADDRESS
83,1_10,JAFFNA,NNP,SHOP_ADDRESS
83,1_10,021-4927082,NNP,TELEPHONE_NUMBER
83,1_10,INVOICE,NNP,EXTRA
83,1_10,CASHIER,NNP,CASHIER
83,1_10,:,:,CASHIER
83,1_10,THAR,NNP,CASHIER
83,1_10,INV.NO,NNP,INVOICE_NUMBER
83,1_10,1084795,CD,INVOICE_NUMBER
83,1_10,DATE,NNP,DATE
83,1_10,:,:,DATE
83,1_10,22/03/2019,CD,DATE
83,1_10,TIME,NN,TIME
83,1_10,:,:,TIME
83,1_10,13:43:00,CD,TIME
83,1_10,PRODUCT,NNP,PRODUCT_NAME
83,1_10,PRICE,NNP,UNIT_PRICE
83,1_10,QTY,NNP,QTY
83,1_10,AMOUNT,NNP,AMOUNT
83,1_10,MANGO,NNP,PRODUCT_NAME
83,1_10,JUJUBS,NNP,PRODUCT_NAME
83,1_10,194542,CD,BATCH_CODE
83,1_10,25,CD,UNIT_PRICE
83,1_10,2,CD,QTY
83,1_10,50,CD,AMOUNT
83,1_10,TOTAL,NNPS,TOTAL_ITEM
83,1_10,ITEMS,NNP,TOTAL_ITEM
83,1_10,1,CD,TOTAL_ITEM
83,1_10,TOTAL,NNP,TOTAL_QTY
83,1_10,QTY,NNP,TOTAL_QTY
83,1_10,2,CD,TOTAL_QTY
83,1_10,NET,NNP,TOTAL
83,1_10,TOTAL,NNP,TOTAL
83,1_10,5400,CD,TOTAL
83,1_10,CASH,NNP,CASH
83,1_10,100,CD,CASH
83,1_10,CHANGE,NNP,BALANCE
83,1_10,50,CD,BALANCE
83,1_10,IN,NNP,BALANCE
83,1_10,CASE,NNP,BALANCE
83,1_10,OF,NNP,BALANCE
83,1_10,PRICE,NNP,BALANCE
83,1_10,DISCREPANCY,NNP,BALANCE
83,1_10,RETURN,NNP,BALANCE
83,1_10,THE,NNP,BALANCE
83,1_10,ITEM,NNP,BALANCE
83,1_10,&,CC,BALANCE
83,1_10,BILL,NNP,BALANCE
83,1_10,WITHIN,NNP,BALANCE
83,1_10,7,CD,BALANCE
83,1_10,DAYS,NNP,BALANCE
83,1_10,TO,NNP,BALANCE
83,1_10,REFUND,NNP,BALANCE
83,1_10,THE,NNP,EXTRA
83,1_10,DIFFERENCE,NNP,EXTRA
83,1_10,0,0,EXTRA
83,1_10,$,$,EXTRA
83,1_10,THANKS,NNP,EXTRA
83,1_10,FOR,NNP,EXTRA
83,1_10,MAKING,NNP,EXTRA
83,1_10,YOUR,NNP,EXTRA
83,1_10,PURCHASE,NNP,EXTRA
83,1_10,$,$,EXTRA
83,1_10,Software,NNP,EXTRA
83,1_10,by,IN,EXTRA
83,1_10,mypos,JJ,EXTRA
83,1_10,0114-500199,JJ,EXTRA
83,1_10,www.mypos.lk,NN,EXTRA
84,1_5,ANNAI,NNP,SHOP_NAME
84,1_5,NAGA,NNP,SHOP_NAME
84,1_5,FOOD,NNP,SHOP_NAME
84,1_5,CITY,NNP,SHOP_NAME
84,1_5,341,CD,SHOP_ADDRESS
84,1_5,",",",",SHOP_ADDRESS
84,1_5,POINT,NNP,SHOP_ADDRESS
84,1_5,PEDRO,NNP,SHOP_ADDRESS
84,1_5,ROAD,NNP,SHOP_ADDRESS
84,1_5,",",",",SHOP_ADDRESS
84,1_5,NALLUR,NNP,SHOP_ADDRESS
84,1_5,",",",",SHOP_ADDRESS
84,1_5,JAFFNA,NNP,SHOP_ADDRESS
84,1_5,021-4927082,NNP,TELEPHONE_NUMBER
84,1_5,INVOICE,NNP,EXTRA
84,1_5,CASHIER,NNP,CASHIER
84,1_5,:,:,CASHIER
84,1_5,KIRU,NNP,CASHIER
84,1_5,INV.NO,NNP,INVOICE_NUMBER
84,1_5,1084802,CD,INVOICE_NUMBER
84,1_5,DATE,NNP,DATE
84,1_5,:,:,DATE
84,1_5,22/03/2019,CD,DATE
84,1_5,TIME,NN,TIME
84,1_5,:,:,TIME
84,1_5,13:54:59,CD,TIME
84,1_5,PRODUCT,NNP,PRODUCT_NAME
84,1_5,PRICE,NNP,UNIT_PRICE
84,1_5,QTY,NNP,QTY
84,1_5,AMOUNT,NNP,AMOUNT
84,1_5,SPRITEBSUGAR,NNP,PRODUCT_NAME
84,1_5,FREE,NNP,PRODUCT_NAME
84,1_5,8474,CD,BATCH_CODE
84,1_5,120,CD,UNIT_PRICE
84,1_5,120,CD,AMOUNT
84,1_5,TOTAL,NNPS,TOTAL_ITEM
84,1_5,ITEMS,NNP,TOTAL_ITEM
84,1_5,1,CD,TOTAL_ITEM
84,1_5,TOTAL,NNP,TOTAL_QTY
84,1_5,QTY,NNP,TOTAL_QTY
84,1_5,1,CD,TOTAL_QTY
84,1_5,NET,NNP,TOTAL
84,1_5,TOTAL,NNP,TOTAL
84,1_5,120,CD,TOTAL
84,1_5,CASH,NNP,CASH
84,1_5,120,CD,CASH
84,1_5,IN,NNP,EXTRA
84,1_5,CASE,NNP,EXTRA
84,1_5,OF,NNP,EXTRA
84,1_5,PRICE,NNP,EXTRA
84,1_5,DISCREPANCY,NNP,EXTRA
84,1_5,RETURN,NNP,EXTRA
84,1_5,THE,NNP,EXTRA
84,1_5,ITEM,NNP,EXTRA
84,1_5,&,CC,EXTRA
84,1_5,BILL,NNP,EXTRA
84,1_5,WITHIN,NNP,EXTRA
84,1_5,7,CD,EXTRA
84,1_5,DAYS,NNP,EXTRA
84,1_5,TO,NNP,EXTRA
84,1_5,REFUND,NNP,EXTRA
84,1_5,THE,NNP,EXTRA
84,1_5,DIFFERENCE,NNP,EXTRA
84,1_5,0,0,EXTRA
84,1_5,$,$,EXTRA
84,1_5,THANKS,NNP,EXTRA
84,1_5,FOR,NNP,EXTRA
84,1_5,MAKING,NNP,EXTRA
84,1_5,YOUR,NNP,EXTRA
84,1_5,PURCHASE,NNP,EXTRA
84,1_5,$,$,EXTRA
84,1_5,Software,NNP,EXTRA
84,1_5,by,IN,EXTRA
84,1_5,mypos,JJ,EXTRA
84,1_5,0114-500199,JJ,EXTRA
84,1_5,www.mypos.lk,NN,EXTRA
85,1_88,ANNAI,NNP,SHOP_NAME
85,1_88,NAGA,NNP,SHOP_NAME
85,1_88,FOOD,NNP,SHOP_NAME
85,1_88,CITY,NNP,SHOP_NAME
85,1_88,341,CD,SHOP_ADDRESS
85,1_88,",",",",SHOP_ADDRESS
85,1_88,POINT,NNP,SHOP_ADDRESS
85,1_88,PEDRO,NNP,SHOP_ADDRESS
85,1_88,ROAD,NNP,SHOP_ADDRESS
85,1_88,",",",",SHOP_ADDRESS
85,1_88,NALLUR,NNP,SHOP_ADDRESS
85,1_88,",",",",SHOP_ADDRESS
85,1_88,JAFFNA,NNP,SHOP_ADDRESS
85,1_88,021-4927082,NNP,TELEPHONE_NUMBER
85,1_88,INVOICE,NNP,EXTRA
85,1_88,CASHIER,NNP,CASHIER
85,1_88,:,:,CASHIER
85,1_88,KIRU,NNP,CASHIER
85,1_88,INV.NO,NNP,INVOICE_NUMBER
85,1_88,1084039,CD,INVOICE_NUMBER
85,1_88,DATE,NNP,DATE
85,1_88,:,:,DATE
85,1_88,19/03/2019,CD,DATE
85,1_88,TIME,NN,TIME
85,1_88,:,:,TIME
85,1_88,14:52:45,CD,TIME
85,1_88,PRODUCT,NNP,PRODUCT_NAME
85,1_88,PRICE,NNP,UNIT_PRICE
85,1_88,QTY,NNP,QTY
85,1_88,AMOUNT,NNP,AMOUNT
85,1_88,Kotmale,NNP,PRODUCT_NAME
85,1_88,plain,NN,PRODUCT_NAME
85,1_88,set,VBD,PRODUCT_NAME
85,1_88,yoghurt,$,PRODUCT_NAME
85,1_88,80g,CD,PRODUCT_NAME
85,1_88,blue,JJ,PRODUCT_NAME
85,1_88,240,CD,BATCH_CODE
85,1_88,30,CD,UNIT_PRICE
85,1_88,2,CD,QTY
85,1_88,60,CD,AMOUNT
85,1_88,TOTAL,NNPS,TOTAL_ITEM
85,1_88,ITEMS,NNP,TOTAL_ITEM
85,1_88,1,CD,TOTAL_ITEM
85,1_88,TOTAL,NNP,TOTAL_QTY
85,1_88,QTY,NNP,TOTAL_QTY
85,1_88,2,CD,TOTAL_QTY
85,1_88,NET,NNP,TOTAL
85,1_88,TOTAL,NNP,TOTAL
85,1_88,60,CD,TOTAL
85,1_88,CASH,NNP,CASH
85,1_88,60,CD,CASH
85,1_88,IN,NNP,EXTRA
85,1_88,CASE,NNP,EXTRA
85,1_88,OF,NNP,EXTRA
85,1_88,PRICE,NNP,EXTRA
85,1_88,DISCREPANCY,NNP,EXTRA
85,1_88,RETURN,NNP,EXTRA
85,1_88,THE,NNP,EXTRA
85,1_88,ITEM,NNP,EXTRA
85,1_88,&,CC,EXTRA
85,1_88,BILL,NNP,EXTRA
85,1_88,WITHIN,NNP,EXTRA
85,1_88,7,CD,EXTRA
85,1_88,DAYS,NNP,EXTRA
85,1_88,TO,NNP,EXTRA
85,1_88,REFUND,NNP,EXTRA
85,1_88,THE,NNP,EXTRA
85,1_88,DIFFERENCE,NNP,EXTRA
85,1_88,0,0,EXTRA
85,1_88,$,$,EXTRA
85,1_88,THANKS,NNP,EXTRA
85,1_88,FOR,NNP,EXTRA
85,1_88,MAKING,NNP,EXTRA
85,1_88,YOUR,NNP,EXTRA
85,1_88,PURCHASE,NNP,EXTRA
85,1_88,$,$,EXTRA
85,1_88,Software,NNP,EXTRA
85,1_88,by,IN,EXTRA
85,1_88,myPOS,JJ,EXTRA
85,1_88,0114-500199,JJ,EXTRA
85,1_88,www.mypos.lk,NN,EXTRA
86,1_72,ANNAI,NNP,SHOP_NAME
86,1_72,NAGA,NNP,SHOP_NAME
86,1_72,FOOD,NNP,SHOP_NAME
86,1_72,CITY,NNP,SHOP_NAME
86,1_72,341,CD,SHOP_ADDRESS
86,1_72,",",",",SHOP_ADDRESS
86,1_72,POINT,NNP,SHOP_ADDRESS
86,1_72,PEDRO,NNP,SHOP_ADDRESS
86,1_72,ROAD,NNP,SHOP_ADDRESS
86,1_72,",",",",SHOP_ADDRESS
86,1_72,NALLUR,NNP,SHOP_ADDRESS
86,1_72,",",",",SHOP_ADDRESS
86,1_72,JAFFNA,NNP,SHOP_ADDRESS
86,1_72,021-4927082,NNP,TELEPHONE_NUMBER
86,1_72,INVOICE,NNP,EXTRA
86,1_72,CASHIER,NNP,CASHIER
86,1_72,:,:,CASHIER
86,1_72,KIRU,NNP,CASHIER
86,1_72,INV.NO,NNP,INVOICE_NUMBER
86,1_72,1084022,CD,INVOICE_NUMBER
86,1_72,DATE,NNP,DATE
86,1_72,:,:,DATE
86,1_72,19/03/2019,CD,DATE
86,1_72,TIME,NN,TIME
86,1_72,:,:,TIME
86,1_72,13:50:25,CD,TIME
86,1_72,PRODUCT,NNP,PRODUCT_NAME
86,1_72,PRICE,NNP,UNIT_PRICE
86,1_72,QTY,NNP,QTY
86,1_72,AMOUNT,NNP,AMOUNT
86,1_72,KIST,NNP,PRODUCT_NAME
86,1_72,MANGO,NNP,PRODUCT_NAME
86,1_72,NECTAR,NNP,PRODUCT_NAME
86,1_72,1LT,CD,PRODUCT_NAME
86,1_72,J,NNP,EXTRA
86,1_72,694,CD,BATCH_CODE
86,1_72,250,CD,UNIT_PRICE
86,1_72,1,CD,QTY
86,1_72,250,CD,AMOUNT
86,1_72,COCACOLA,NNP,PRODUCT_NAME
86,1_72,FAMILY,NNP,PRODUCT_NAME
86,1_72,PACK,NNP,PRODUCT_NAME
86,1_72,1.5L,CD,PRODUCT_NAME
86,1_72,191823,CD,BATCH_CODE
86,1_72,250,CD,UNIT_PRICE
86,1_72,1,CD,QTY
86,1_72,250,CD,AMOUNT
86,1_72,USWATTE,JJ,PRODUCT_NAME
86,1_72,FAMICY,NNP,PRODUCT_NAME
86,1_72,:,:,PRODUCT_NAME
86,1_72,S,NNP,PRODUCT_NAME
86,1_72,STRAWBERY,NNP,PRODUCT_NAME
86,1_72,500G,CD,PRODUCT_NAME
86,1_72,3382,CD,BATCH_CODE
86,1_72,220,CD,UNIT_PRICE
86,1_72,1,CD,QTY
86,1_72,180,CD,AMOUNT
86,1_72,(,(,DISCOUNT
86,1_72,Line,NNP,DISCOUNT
86,1_72,discount,NN,DISCOUNT
86,1_72,amount,NN,DISCOUNT
86,1_72,40,CD,DISCOUNT
86,1_72,),),DISCOUNT
86,1_72,TOTAL,NNPS,TOTAL_ITEM
86,1_72,ITEMS,NNP,TOTAL_ITEM
86,1_72,3,CD,TOTAL_ITEM
86,1_72,TOTAL,NNP,TOTAL_QTY
86,1_72,QTY,NNP,TOTAL_QTY
86,1_72,3,CD,TOTAL_QTY
86,1_72,NET,NNP,TOTAL
86,1_72,TOTAL,NNP,TOTAL
86,1_72,660,CD,TOTAL
86,1_72,CASH,NNP,CASH
86,1_72,1000,CD,CASH
86,1_72,CHANGE,NNP,BALANCE
86,1_72,320,CD,BALANCE
86,1_72,IN,NNP,EXTRA
86,1_72,CASE,NNP,EXTRA
86,1_72,OF,NNP,EXTRA
86,1_72,PRICE,NNP,EXTRA
86,1_72,DISCREPANCY,NNP,EXTRA
86,1_72,RETURN,NNP,EXTRA
86,1_72,THE,NNP,EXTRA
86,1_72,ITEM,NNP,EXTRA
86,1_72,&,CC,EXTRA
86,1_72,BILL,NNP,EXTRA
86,1_72,WITHIN,NNP,EXTRA
86,1_72,7,CD,EXTRA
86,1_72,DAYS,NNP,EXTRA
86,1_72,TO,NNP,EXTRA
86,1_72,REFUND,NNP,EXTRA
86,1_72,THE,NNP,EXTRA
86,1_72,DIFFERENCE,NNP,EXTRA
86,1_72,0,0,EXTRA
86,1_72,$,$,EXTRA
86,1_72,THANKS,NNP,EXTRA
86,1_72,FOR,NNP,EXTRA
86,1_72,MAKING,NNP,EXTRA
86,1_72,YOUR,NNP,EXTRA
86,1_72,PURCHASE,NNP,EXTRA
86,1_72,$,$,EXTRA
86,1_72,Software,NNP,EXTRA
86,1_72,by,IN,EXTRA
86,1_72,myPOS,JJ,EXTRA
86,1_72,0114-500199,JJ,EXTRA
86,1_72,www.mypos.lk,NN,EXTRA
87,1_92,ANNAI,NNP,SHOP_NAME
87,1_92,NAGA,NNP,SHOP_NAME
87,1_92,FOOD,NNP,SHOP_NAME
87,1_92,CITY,NNP,SHOP_NAME
87,1_92,341,CD,SHOP_ADDRESS
87,1_92,",",",",SHOP_ADDRESS
87,1_92,POINT,NNP,SHOP_ADDRESS
87,1_92,PEDRO,NNP,SHOP_ADDRESS
87,1_92,ROAD,NNP,SHOP_ADDRESS
87,1_92,",",",",SHOP_ADDRESS
87,1_92,NALLUR,NNP,SHOP_ADDRESS
87,1_92,",",",",SHOP_ADDRESS
87,1_92,JAFFNA,NNP,SHOP_ADDRESS
87,1_92,021-4927082,NNP,TELEPHONE_NUMBER
87,1_92,INVOICE,NNP,EXTRA
87,1_92,CASHIER,NNP,CASHIER
87,1_92,:,:,CASHIER
87,1_92,KIRU,NNP,CASHIER
87,1_92,INV.NO,NNP,INVOICE_NUMBER
87,1_92,1083789,CD,INVOICE_NUMBER
87,1_92,DATE,NNP,DATE
87,1_92,:,:,DATE
87,1_92,18/03/2019,CD,DATE
87,1_92,TIME,NN,TIME
87,1_92,:,:,TIME
87,1_92,19:11:05,CD,TIME
87,1_92,PRODUCT,NNP,PRODUCT_NAME
87,1_92,PRICE,NNP,UNIT_PRICE
87,1_92,QTY,NNP,QTY
87,1_92,AMOUNT,NNP,AMOUNT
87,1_92,Red,NNP,PRODUCT_NAME
87,1_92,Dhall,NNP,PRODUCT_NAME
87,1_92,(,(,PRODUCT_NAME
87,1_92,s,PRP,PRODUCT_NAME
87,1_92,),),PRODUCT_NAME
87,1_92,Bulk,NNP,PRODUCT_NAME
87,1_92,PC,NN,PRODUCT_NAME
87,1_92,1kg,CD,PRODUCT_NAME
87,1_92,190,CD,BATCH_CODE
87,1_92,120,CD,UNIT_PRICE
87,1_92,1,CD,QTY
87,1_92,120,CD,AMOUNT
87,1_92,Farm,NN,PRODUCT_NAME
87,1_92,Fresh,NNP,PRODUCT_NAME
87,1_92,Eggs,NNP,PRODUCT_NAME
87,1_92,-,:,PRODUCT_NAME
87,1_92,white-01,JJ,PRODUCT_NAME
87,1_92,Nos,NNP,PRODUCT_NAME
87,1_92,193579,CD,BATCH_CODE
