receipt_number,word,POS,tag
1_64,DAYS,NNP,EXTRA
1_64,TO,NNP,EXTRA
1_64,REFUND,NNP,EXTRA
1_64,THE,NNP,EXTRA
1_64,DIFFERENCE,NNP,EXTRA
1_64,0,0,EXTRA
1_64,$,$,EXTRA
1_64,THANKS,NNP,EXTRA
1_64,FOR,NNP,EXTRA
1_64,MAKING,NNP,EXTRA
1_64,YOUR,NNP,EXTRA
1_64,PURCHASE,NNP,EXTRA
1_64,$,$,EXTRA
1_64,Software,NNP,EXTRA
1_64,by,IN,EXTRA
1_64,myPOS,JJ,EXTRA
1_64,0114-500199,JJ,EXTRA
1_64,www.mypos.lk,NN,EXTRA
1_58,ANNAI,NNP,SHOP_NAME
1_58,NAGA,NNP,SHOP_NAME
1_58,FOOD,NNP,SHOP_NAME
1_58,CITY,NNP,SHOP_NAME
1_58,341,CD,SHOP_ADDRESS
1_58,",",",",SHOP_ADDRESS
1_58,POINT,NNP,SHOP_ADDRESS
1_58,PEDRO,NNP,SHOP_ADDRESS
1_58,ROAD,NNP,SHOP_ADDRESS
1_58,",",",",SHOP_ADDRESS
1_58,NALLUR,NNP,SHOP_ADDRESS
1_58,",",",",SHOP_ADDRESS
1_58,JAFFNA,NNP,SHOP_ADDRESS
1_58,021-4927082,NNP,TELEPHONE_NUMBER
1_58,INVOICE,NNP,EXTRA
1_58,CASHIER,NNP,CASHIER
1_58,:,:,CASHIER
1_58,KIRU,NNP,CASHIER
1_58,INV.NO,NNP,INVOICE_NUMBER
1_58,1084674,CD,INVOICE_NUMBER
1_58,DATE,NNP,DATE
1_58,:,:,DATE
1_58,21/03/2019,CD,DATE
1_58,TIME,NN,TIME
1_58,:,:,TIME
1_58,19:04:11,CD,TIME
1_58,PRODUCT,NNP,PRODUCT_NAME
1_58,PRICE,NNP,UNIT_PRICE
1_58,QTY,NNP,QTY
1_58,AMOUNT,NNP,AMOUNT
1_58,KINDER,NNP,PRODUCT_NAME
1_58,JOY,NNP,PRODUCT_NAME
1_58,FOR,NNP,PRODUCT_NAME
1_58,GIRLS,NNP,PRODUCT_NAME
1_58,20G,CD,PRODUCT_NAME
1_58,107,CD,BATCH_CODE
1_58,150,CD,UNIT_PRICE
1_58,2,CD,QTY
1_58,300,CD,AMOUNT
1_58,USWATTE,NNP,PRODUCT_NAME
1_58,TIPI,NNP,PRODUCT_NAME
1_58,TIPI,NNP,PRODUCT_NAME
1_58,-,:,PRODUCT_NAME
1_58,ONION,NN,PRODUCT_NAME
1_58,15,CD,PRODUCT_NAME
1_58,G,NNP,PRODUCT_NAME
1_58,159,CD,BATCH_CODE
1_58,30,CD,UNIT_PRICE
1_58,2,CD,QTY
1_58,60,CD,AMOUNT
1_58,TOTAL,NNPS,TOTAL_ITEM
1_58,ITEMS,NNP,TOTAL_ITEM
1_58,2,CD,TOTAL_ITEM
1_58,TOTAL,NNP,TOTAL_QTY
1_58,QTY,NNP,TOTAL_QTY
1_58,4,CD,TOTAL_QTY
1_58,NET,NNP,TOTAL
1_58,TOTAL,NNP,TOTAL
1_58,360,CD,TOTAL
1_58,VISA,NNP,VISA
1_58,CARDS,NNP,VISA
1_58,360,CD,VISA
1_58,CARD,NNP,VISA
1_58,NO,NNP,VISA
1_58,1303,CD,VISA
1_58,IN,NNP,EXTRA
1_58,CASE,NNP,EXTRA
1_58,OF,NNP,EXTRA
1_58,PRICE,NNP,EXTRA
1_58,DISCREPANCY,NNP,EXTRA
1_58,RETURN,NNP,EXTRA
1_58,THE,NNP,EXTRA
1_58,ITEM,NNP,EXTRA
1_58,&,CC,EXTRA
1_58,BILL,NNP,EXTRA
1_58,WITHIN,NNP,EXTRA
1_58,7,CD,EXTRA
1_58,DAYS,NNP,EXTRA
1_58,TO,NNP,EXTRA
1_58,REFUND,NNP,EXTRA
1_58,THE,NNP,EXTRA
1_58,DIFFERENCE,NNP,EXTRA
1_58,0,0,EXTRA
1_58,$,$,EXTRA
1_58,THANKS,NNP,EXTRA
1_58,FOR,NNP,EXTRA
1_58,MAKING,NNP,EXTRA
1_58,YOUR,NNP,EXTRA
1_58,PURCHASE,NNP,EXTRA
1_58,$,$,EXTRA
1_58,Software,NNP,EXTRA
1_58,by,IN,EXTRA
1_58,myPOS,JJ,EXTRA
1_58,0114-500199,JJ,EXTRA
1_58,www.mypos.lk,NN,EXTRA
1_25,ANNAI,NNP,SHOP_NAME
1_25,NAGA,NNP,SHOP_NAME
1_25,FOOD,NNP,SHOP_NAME
1_25,CITY,NNP,SHOP_NAME
1_25,341,CD,SHOP_ADDRESS
1_25,",",",",SHOP_ADDRESS
1_25,POINT,NNP,SHOP_ADDRESS
1_25,PEDRO,NNP,SHOP_ADDRESS
1_25,ROAD,NNP,SHOP_ADDRESS
1_25,",",",",SHOP_ADDRESS
1_25,NALLUR,NNP,SHOP_ADDRESS
1_25,",",",",SHOP_ADDRESS
1_25,JAFFNA,NNP,SHOP_ADDRESS
1_25,021-4927082,NNP,TELEPHONE_NUMBER
1_25,INVOICE,NNP,EXTRA
1_25,CASHIER,NNP,CASHIER
1_25,:,:,CASHIER
1_25,KIRU,NNP,CASHIER
1_25,INV.NO,NNP,INVOICE_NUMBER
1_25,1084855,CD,INVOICE_NUMBER
1_25,DATE,NNP,DATE
1_25,:,:,DATE
1_25,22/03/2019,CD,DATE
1_25,TIME,NN,TIME
1_25,:,:,TIME
1_25,14:19:06,CD,TIME
1_25,PRODUCT,NNP,PRODUCT_NAME
1_25,PRICE,NNP,UNIT_PRICE
1_25,QTY,NNP,QTY
1_25,AMOUNT,NNP,AMOUNT
1_25,MR,NNP,PRODUCT_NAME
1_25,0,0,PRODUCT_NAME
1_25,POP,NNP,PRODUCT_NAME
1_25,CLASSIC,NNP,PRODUCT_NAME
1_25,192779,CD,BATCH_CODE
1_25,50,CD,UNIT_PRICE
1_25,1,CD,QTY
1_25,50,CD,AMOUNT
1_25,TOTAL,NNPS,TOTAL_ITEM
1_25,ITEMS,NNP,TOTAL_ITEM
1_25,1,CD,TOTAL_ITEM
1_25,TOTAL,NNP,TOTAL_QTY
1_25,QTY,NNP,TOTAL_QTY
1_25,1,CD,TOTAL_QTY
1_25,NET,NNP,TOTAL
1_25,TOTAL,NNP,TOTAL
1_25,50,CD,TOTAL
1_25,CASH,NNP,CASH
1_25,50,CD,CASH
1_25,IN,NNP,EXTRA
1_25,CASE,NNP,EXTRA
1_25,OF,NNP,EXTRA
1_25,PRICE,NNP,EXTRA
1_25,DISCREPANCY,NNP,EXTRA
1_25,RETURN,NNP,EXTRA
1_25,THE,NNP,EXTRA
1_25,ITEM,NNP,EXTRA
1_25,&,CC,EXTRA
1_25,BILL,NNP,EXTRA
1_25,WITHIN,NNP,EXTRA
1_25,7,CD,EXTRA
1_25,DAYS,NNP,EXTRA
1_25,TO,NNP,EXTRA
1_25,REFUND,NNP,EXTRA
1_25,THE,NNP,EXTRA
1_25,DIFFERENCE,NNP,EXTRA
1_25,0,0,EXTRA
1_25,$,$,EXTRA
1_25,THANKS,NNP,EXTRA
1_25,FOR,NNP,EXTRA
1_25,MAKING,NNP,EXTRA
1_25,YOUR,NNP,EXTRA
1_25,PURCHASE,NNP,EXTRA
1_25,$,$,EXTRA
1_25,Software,NNP,EXTRA
1_25,by,IN,EXTRA
1_25,mypos,JJ,EXTRA
1_25,0114-500199,JJ,EXTRA
1_25,www.mypos.lk,NN,EXTRA
1_12,ANNAI,NNP,SHOP_NAME
1_12,NAGA,NNP,SHOP_NAME
1_12,FOOD,NNP,SHOP_NAME
1_12,CITY,NNP,SHOP_NAME
1_12,341,CD,SHOP_ADDRESS
1_12,",",",",SHOP_ADDRESS
1_12,POINT,NNP,SHOP_ADDRESS
1_12,PEDRO,NNP,SHOP_ADDRESS
1_12,ROAD,NNP,SHOP_ADDRESS
1_12,",",",",SHOP_ADDRESS
1_12,NALLUR,NNP,SHOP_ADDRESS
1_12,",",",",SHOP_ADDRESS
1_12,JAFFNA,NNP,SHOP_ADDRESS
1_12,021-4927082,NNP,TELEPHONE_NUMBER
1_12,INVOICE,NNP,EXTRA
1_12,CASHIER,NNP,CASHIER
1_12,:,:,CASHIER
1_12,THAR,NNP,CASHIER
1_12,INV.NO,NNP,INVOICE_NUMBER
1_12,1084808,CD,INVOICE_NUMBER
1_12,DATE,NNP,DATE
1_12,:,:,DATE
1_12,22/03/2019,CD,DATE
1_12,TIME,NN,TIME
1_12,:,:,TIME
1_12,14:06:36,CD,TIME
1_12,PRODUCT,NNP,PRODUCT_NAME
1_12,PRICE,NNP,UNIT_PRICE
1_12,QTY,NNP,QTY
1_12,AMOUNT,NNP,AMOUNT
1_12,KINDER,NNP,PRODUCT_NAME
1_12,JOY,NNP,PRODUCT_NAME
1_12,FOR,NNP,PRODUCT_NAME
1_12,GIRLS,NNP,PRODUCT_NAME
1_12,107,CD,BATCH_CODE
1_12,150,CD,UNIT_PRICE
1_12,1,CD,QTY
1_12,150,CD,AMOUNT
1_12,TOTAL,NNPS,TOTAL_ITEM
1_12,ITEMS,NNP,TOTAL_ITEM
1_12,1,CD,TOTAL_ITEM
1_12,TOTAL,NNP,TOTAL_QTY
1_12,QTY,NNP,TOTAL_QTY
1_12,1,CD,TOTAL_QTY
1_12,NET,NNP,TOTAL
1_12,TOTAL,NNP,TOTAL
1_12,150,CD,TOTAL
1_12,CASH,NNP,CASH
1_12,150,CD,CASH
1_12,IN,NNP,EXTRA
1_12,CASE,NNP,EXTRA
1_12,OF,NNP,EXTRA
1_12,PRICE,NNP,EXTRA
1_12,DISCREPANCY,NNP,EXTRA
1_12,RETURN,NNP,EXTRA
1_12,THE,NNP,EXTRA
1_12,ITEM,NNP,EXTRA
1_12,&,CC,EXTRA
1_12,BILL,NNP,EXTRA
1_12,WITHIN,NNP,EXTRA
1_12,7,CD,EXTRA
1_12,DAYS,NNP,EXTRA
1_12,TO,NNP,EXTRA
1_12,REFUND,NNP,EXTRA
1_12,THE,NNP,EXTRA
1_12,DIFFERENCE,NNP,EXTRA
1_12,0,0,EXTRA
1_12,$,$,EXTRA
1_12,THANKS,NNP,EXTRA
1_12,FOR,NNP,EXTRA
1_12,MAKING,NNP,EXTRA
1_12,YOUR,NNP,EXTRA
1_12,PURCHASE,NNP,EXTRA
1_12,$,$,EXTRA
1_12,Software,NNP,EXTRA
1_12,by,IN,EXTRA
1_12,mypos,JJ,EXTRA
1_12,0114-500199,JJ,EXTRA
1_12,www.mypos.lk,NN,EXTRA
1_68,ANNAI,NNP,SHOP_NAME
1_68,NAGA,NNP,SHOP_NAME
1_68,FOOD,NNP,SHOP_NAME
1_68,CITY,NNP,SHOP_NAME
1_68,341,CD,SHOP_ADDRESS
1_68,",",",",SHOP_ADDRESS
1_68,POINT,NNP,SHOP_ADDRESS
1_68,PEDRO,NNP,SHOP_ADDRESS
1_68,ROAD,NNP,SHOP_ADDRESS
1_68,",",",",SHOP_ADDRESS
1_68,NALLUR,NNP,SHOP_ADDRESS
1_68,",",",",SHOP_ADDRESS
1_68,JAFFNA,NNP,SHOP_ADDRESS
1_68,021-4927082,NNP,TELEPHONE_NUMBER
1_68,INVOICE,NNP,EXTRA
1_68,CASHIER,NNP,CASHIER
1_68,:,:,CASHIER
1_68,KIRU,NNP,CASHIER
1_68,INV.NO,NNP,INVOICE_NUMBER
1_68,1083946,CD,INVOICE_NUMBER
1_68,DATE,NNP,DATE
1_68,:,:,DATE
1_68,19/03/2019,CD,DATE
1_68,TIME,NN,TIME
1_68,:,:,TIME
1_68,10:09:25,CD,TIME
1_68,PRODUCT,NNP,PRODUCT_NAME
1_68,PRICE,NNP,UNIT_PRICE
1_68,QTY,NNP,QTY
1_68,AMOUNT,NNP,AMOUNT
1_68,RKS,NNP,PRODUCT_NAME
1_68,HERVAL,NNP,PRODUCT_NAME
1_68,BLACK,NNP,PRODUCT_NAME
1_68,HENNA,NNP,PRODUCT_NAME
1_68,HAIR,NNP,PRODUCT_NAME
1_68,DYE,NNP,PRODUCT_NAME
1_68,-,:,PRODUCT_NAME
1_68,10G,CD,PRODUCT_NAME
1_68,216,CD,BATCH_CODE
1_68,60,CD,UNIT_PRICE
1_68,1,CD,QTY
1_68,60,CD,AMOUNT
1_68,LANKASOY,NNP,PRODUCT_NAME
1_68,CURRY,NNP,PRODUCT_NAME
1_68,90,CD,PRODUCT_NAME
1_68,G,NNP,PRODUCT_NAME
1_68,483,CD,BATCH_CODE
1_68,60,CD,UNIT_PRICE
1_68,1,CD,QTY
1_68,60,CD,AMOUNT
1_68,KOTMALE,NNP,PRODUCT_NAME
1_68,MILK,NNP,PRODUCT_NAME
1_68,SHAKE,NNP,PRODUCT_NAME
1_68,CHOCOLATE,NNP,PRODUCT_NAME
1_68,MILK,NNP,PRODUCT_NAME
1_68,180ML,CD,PRODUCT_NAME
1_68,3563,CD,BATCH_CODE
1_68,50,CD,UNIT_PRICE
1_68,1,CD,QTY
1_68,50,CD,AMOUNT
1_68,TOTAL,NNPS,TOTAL_ITEM
1_68,ITEMS,NNP,TOTAL_ITEM
1_68,3,CD,TOTAL_ITEM
1_68,TOTAL,NNP,TOTAL_QTY
1_68,QTY,NNP,TOTAL_QTY
1_68,3,CD,TOTAL_QTY
1_68,NET,NNP,TOTAL
1_68,TOTAL,NNP,TOTAL
1_68,170,CD,TOTAL
1_68,CASH,NNP,CASH
1_68,200,CD,CASH
1_68,CHANGE,NNP,BALANCE
1_68,30,CD,BALANCE
1_68,IN,NNP,EXTRA
1_68,CASE,NNP,EXTRA
1_68,OF,NNP,EXTRA
1_68,PRICE,NNP,EXTRA
1_68,DISCREPANCY,NNP,EXTRA
1_68,RETURN,NNP,EXTRA
1_68,THE,NNP,EXTRA
1_68,ITEM,NNP,EXTRA
1_68,&,CC,EXTRA
1_68,BILL,NNP,EXTRA
1_68,WITHIN,NNP,EXTRA
1_68,7,CD,EXTRA
1_68,DAYS,NNP,EXTRA
1_68,TO,NNP,EXTRA
1_68,REFUND,NNP,EXTRA
1_68,THE,NNP,EXTRA
1_68,DIFFERENCE,NNP,EXTRA
1_68,0,0,EXTRA
1_68,$,$,EXTRA
1_68,THANKS,NNP,EXTRA
1_68,FOR,NNP,EXTRA
1_68,MAKING,NNP,EXTRA
1_68,YOUR,NNP,EXTRA
1_68,PURCHASE,NNP,EXTRA
1_68,$,$,EXTRA
1_68,Software,NNP,EXTRA
1_68,by,IN,EXTRA
1_68,myPOS,JJ,EXTRA
1_68,0114-500199,JJ,EXTRA
1_68,www.mypos.lk,NN,EXTRA
1_95,ANNAI,NNP,SHOP_NAME
1_95,NAGA,NNP,SHOP_NAME
1_95,FOOD,NNP,SHOP_NAME
1_95,CITY,NNP,SHOP_NAME
1_95,341,CD,SHOP_ADDRESS
1_95,",",",",SHOP_ADDRESS
1_95,POINT,NNP,SHOP_ADDRESS
1_95,PEDRO,NNP,SHOP_ADDRESS
1_95,ROAD,NNP,SHOP_ADDRESS
1_95,",",",",SHOP_ADDRESS
1_95,NALLUR,NNP,SHOP_ADDRESS
1_95,",",",",SHOP_ADDRESS
1_95,JAFFNA,NNP,SHOP_ADDRESS
1_95,021-4927082,NNP,TELEPHONE_NUMBER
1_95,INVOICE,NNP,EXTRA
1_95,CASHIER,NNP,CASHIER
1_95,:,:,CASHIER
1_95,KIRU,NNP,CASHIER
1_95,INV.NO,NNP,INVOICE_NUMBER
1_95,1083792,CD,INVOICE_NUMBER
1_95,DATE,NNP,DATE
1_95,:,:,DATE
1_95,18/03/2019,CD,DATE
1_95,TIME,NN,TIME
1_95,:,:,TIME
1_95,17:21:59,CD,TIME
1_95,PRODUCT,NNP,PRODUCT_NAME
1_95,PRICE,NNP,UNIT_PRICE
1_95,QTY,NNP,QTY
1_95,AMOUNT,NNP,AMOUNT
1_95,Highland,NNP,PRODUCT_NAME
1_95,Fresh,NNP,PRODUCT_NAME
1_95,Milk,NNP,PRODUCT_NAME
1_95,450ml,CD,PRODUCT_NAME
1_95,1352,CD,BATCH_CODE
1_95,75,CD,UNIT_PRICE
1_95,2,CD,QTY
1_95,150,CD,AMOUNT
1_95,TOTAL,NNPS,TOTAL_ITEM
1_95,ITEMS,NNP,TOTAL_ITEM
1_95,1,CD,TOTAL_ITEM
1_95,TOTAL,NNP,TOTAL_QTY
1_95,QTY,NNP,TOTAL_QTY
1_95,2,CD,TOTAL_QTY
1_95,NET,NNP,TOTAL
1_95,TOTAL,NNP,TOTAL
1_95,150,CD,TOTAL
1_95,CASH,NNP,CASH
1_95,150,CD,CASH
1_95,IN,NNP,EXTRA
1_95,CASE,NNP,EXTRA
1_95,OF,NNP,EXTRA
1_95,PRICE,NNP,EXTRA
1_95,DISCREPANCY,NNP,EXTRA
1_95,RETURN,NNP,EXTRA
1_95,THE,NNP,EXTRA
1_95,ITEM,NNP,EXTRA
1_95,&,CC,EXTRA
1_95,BILL,NNP,EXTRA
1_95,WITHIN,NNP,EXTRA
1_95,7,CD,EXTRA
1_95,DAYS,NNP,EXTRA
1_95,TO,NNP,EXTRA
1_95,REFUND,NNP,EXTRA
1_95,THE,NNP,EXTRA
1_95,DIFFERENCE,NNP,EXTRA
1_95,0,0,EXTRA
1_95,$,$,EXTRA
1_95,THANKS,NNP,EXTRA
1_95,FOR,NNP,EXTRA
1_95,MAKING,NNP,EXTRA
1_95,YOUR,NNP,EXTRA
1_95,PURCHASE,NNP,EXTRA
1_95,$,$,EXTRA
1_95,Software,NNP,EXTRA
1_95,by,IN,EXTRA
1_95,myPOS,JJ,EXTRA
1_95,0114-500199,JJ,EXTRA
1_95,www.mypos.lk,NN,EXTRA
1_10,ANNAI,NNP,SHOP_NAME
1_10,NAGA,NNP,SHOP_NAME
1_10,FOOD,NNP,SHOP_NAME
1_10,CITY,NNP,SHOP_NAME
1_10,341,CD,SHOP_ADDRESS
1_10,",",",",SHOP_ADDRESS
1_10,POINT,NNP,SHOP_ADDRESS
1_10,PEDRO,NNP,SHOP_ADDRESS
1_10,ROAD,NNP,SHOP_ADDRESS
1_10,",",",",SHOP_ADDRESS
1_10,NALLUR,NNP,SHOP_ADDRESS
1_10,",",",",SHOP_ADDRESS
1_10,JAFFNA,NNP,SHOP_ADDRESS
1_10,021-4927082,NNP,TELEPHONE_NUMBER
1_10,INVOICE,NNP,EXTRA
1_10,CASHIER,NNP,CASHIER
1_10,:,:,CASHIER
1_10,THAR,NNP,CASHIER
1_10,INV.NO,NNP,INVOICE_NUMBER
1_10,1084795,CD,INVOICE_NUMBER
1_10,DATE,NNP,DATE
1_10,:,:,DATE
1_10,22/03/2019,CD,DATE
1_10,TIME,NN,TIME
1_10,:,:,TIME
1_10,13:43:00,CD,TIME
1_10,PRODUCT,NNP,PRODUCT_NAME
1_10,PRICE,NNP,UNIT_PRICE
1_10,QTY,NNP,QTY
1_10,AMOUNT,NNP,AMOUNT
1_10,MANGO,NNP,PRODUCT_NAME
1_10,JUJUBS,NNP,PRODUCT_NAME
1_10,194542,CD,BATCH_CODE
1_10,25,CD,UNIT_PRICE
1_10,2,CD,QTY
1_10,50,CD,AMOUNT
1_10,TOTAL,NNPS,TOTAL_ITEM
1_10,ITEMS,NNP,TOTAL_ITEM
1_10,1,CD,TOTAL_ITEM
1_10,TOTAL,NNP,TOTAL_QTY
1_10,QTY,NNP,TOTAL_QTY
1_10,2,CD,TOTAL_QTY
1_10,NET,NNP,TOTAL
1_10,TOTAL,NNP,TOTAL
1_10,5400,CD,TOTAL
1_10,CASH,NNP,CASH
1_10,100,CD,CASH
1_10,CHANGE,NNP,BALANCE
1_10,50,CD,BALANCE
1_10,IN,NNP,BALANCE
1_10,CASE,NNP,BALANCE
1_10,OF,NNP,BALANCE
1_10,PRICE,NNP,BALANCE
1_10,DISCREPANCY,NNP,BALANCE
1_10,RETURN,NNP,BALANCE
1_10,THE,NNP,BALANCE
1_10,ITEM,NNP,BALANCE
1_10,&,CC,BALANCE
1_10,BILL,NNP,BALANCE
1_10,WITHIN,NNP,BALANCE
1_10,7,CD,BALANCE
1_10,DAYS,NNP,BALANCE
1_10,TO,NNP,BALANCE
1_10,REFUND,NNP,BALANCE
1_10,THE,NNP,EXTRA
1_10,DIFFERENCE,NNP,EXTRA
1_10,0,0,EXTRA
1_10,$,$,EXTRA
1_10,THANKS,NNP,EXTRA
1_10,FOR,NNP,EXTRA
1_10,MAKING,NNP,EXTRA
1_10,YOUR,NNP,EXTRA
1_10,PURCHASE,NNP,EXTRA
1_10,$,$,EXTRA
1_10,Software,NNP,EXTRA
1_10,by,IN,EXTRA
1_10,mypos,JJ,EXTRA
1_10,0114-500199,JJ,EXTRA
1_10,www.mypos.lk,NN,EXTRA
1_5,ANNAI,NNP,SHOP_NAME
1_5,NAGA,NNP,SHOP_NAME
1_5,FOOD,NNP,SHOP_NAME
1_5,CITY,NNP,SHOP_NAME
1_5,341,CD,SHOP_ADDRESS
1_5,",",",",SHOP_ADDRESS
1_5,POINT,NNP,SHOP_ADDRESS
1_5,PEDRO,NNP,SHOP_ADDRESS
1_5,ROAD,NNP,SHOP_ADDRESS
1_5,",",",",SHOP_ADDRESS
1_5,NALLUR,NNP,SHOP_ADDRESS
1_5,",",",",SHOP_ADDRESS
1_5,JAFFNA,NNP,SHOP_ADDRESS
1_5,021-4927082,NNP,TELEPHONE_NUMBER
1_5,INVOICE,NNP,EXTRA
1_5,CASHIER,NNP,CASHIER
1_5,:,:,CASHIER
1_5,KIRU,NNP,CASHIER
1_5,INV.NO,NNP,INVOICE_NUMBER
1_5,1084802,CD,INVOICE_NUMBER
1_5,DATE,NNP,DATE
1_5,:,:,DATE
1_5,22/03/2019,CD,DATE
1_5,TIME,NN,TIME
1_5,:,:,TIME
1_5,13:54:59,CD,TIME
1_5,PRODUCT,NNP,PRODUCT_NAME
1_5,PRICE,NNP,UNIT_PRICE
1_5,QTY,NNP,QTY
1_5,AMOUNT,NNP,AMOUNT
1_5,SPRITEBSUGAR,NNP,PRODUCT_NAME
1_5,FREE,NNP,PRODUCT_NAME
1_5,8474,CD,BATCH_CODE
1_5,120,CD,UNIT_PRICE
1_5,120,CD,AMOUNT
1_5,TOTAL,NNPS,TOTAL_ITEM
1_5,ITEMS,NNP,TOTAL_ITEM
1_5,1,CD,TOTAL_ITEM
1_5,TOTAL,NNP,TOTAL_QTY
1_5,QTY,NNP,TOTAL_QTY
1_5,1,CD,TOTAL_QTY
1_5,NET,NNP,TOTAL
1_5,TOTAL,NNP,TOTAL
1_5,120,CD,TOTAL
1_5,CASH,NNP,CASH
1_5,120,CD,CASH
1_5,IN,NNP,EXTRA
1_5,CASE,NNP,EXTRA
1_5,OF,NNP,EXTRA
1_5,PRICE,NNP,EXTRA
1_5,DISCREPANCY,NNP,EXTRA
1_5,RETURN,NNP,EXTRA
1_5,THE,NNP,EXTRA
1_5,ITEM,NNP,EXTRA
1_5,&,CC,EXTRA
1_5,BILL,NNP,EXTRA
1_5,WITHIN,NNP,EXTRA
1_5,7,CD,EXTRA
1_5,DAYS,NNP,EXTRA
1_5,TO,NNP,EXTRA
1_5,REFUND,NNP,EXTRA
1_5,THE,NNP,EXTRA
1_5,DIFFERENCE,NNP,EXTRA
1_5,0,0,EXTRA
1_5,$,$,EXTRA
1_5,THANKS,NNP,EXTRA
1_5,FOR,NNP,EXTRA
1_5,MAKING,NNP,EXTRA
1_5,YOUR,NNP,EXTRA
1_5,PURCHASE,NNP,EXTRA
1_5,$,$,EXTRA
1_5,Software,NNP,EXTRA
1_5,by,IN,EXTRA
1_5,mypos,JJ,EXTRA
1_5,0114-500199,JJ,EXTRA
1_5,www.mypos.lk,NN,EXTRA
1_88,ANNAI,NNP,SHOP_NAME
1_88,NAGA,NNP,SHOP_NAME
1_88,FOOD,NNP,SHOP_NAME
1_88,CITY,NNP,SHOP_NAME
1_88,341,CD,SHOP_ADDRESS
1_88,",",",",SHOP_ADDRESS
1_88,POINT,NNP,SHOP_ADDRESS
1_88,PEDRO,NNP,SHOP_ADDRESS
1_88,ROAD,NNP,SHOP_ADDRESS
1_88,",",",",SHOP_ADDRESS
1_88,NALLUR,NNP,SHOP_ADDRESS
1_88,",",",",SHOP_ADDRESS
1_88,JAFFNA,NNP,SHOP_ADDRESS
1_88,021-4927082,NNP,TELEPHONE_NUMBER
1_88,INVOICE,NNP,EXTRA
1_88,CASHIER,NNP,CASHIER
1_88,:,:,CASHIER
1_88,KIRU,NNP,CASHIER
1_88,INV.NO,NNP,INVOICE_NUMBER
1_88,1084039,CD,INVOICE_NUMBER
1_88,DATE,NNP,DATE
1_88,:,:,DATE
1_88,19/03/2019,CD,DATE
1_88,TIME,NN,TIME
1_88,:,:,TIME
1_88,14:52:45,CD,TIME
1_88,PRODUCT,NNP,PRODUCT_NAME
1_88,PRICE,NNP,UNIT_PRICE
1_88,QTY,NNP,QTY
1_88,AMOUNT,NNP,AMOUNT
1_88,Kotmale,NNP,PRODUCT_NAME
1_88,plain,NN,PRODUCT_NAME
1_88,set,VBD,PRODUCT_NAME
1_88,yoghurt,$,PRODUCT_NAME
1_88,80g,CD,PRODUCT_NAME
1_88,blue,JJ,PRODUCT_NAME
1_88,240,CD,BATCH_CODE
1_88,30,CD,UNIT_PRICE
1_88,2,CD,QTY
1_88,60,CD,AMOUNT
1_88,TOTAL,NNPS,TOTAL_ITEM
1_88,ITEMS,NNP,TOTAL_ITEM
1_88,1,CD,TOTAL_ITEM
1_88,TOTAL,NNP,TOTAL_QTY
1_88,QTY,NNP,TOTAL_QTY
1_88,2,CD,TOTAL_QTY
1_88,NET,NNP,TOTAL
1_88,TOTAL,NNP,TOTAL
1_88,60,CD,TOTAL
1_88,CASH,NNP,CASH
1_88,60,CD,CASH
1_88,IN,NNP,EXTRA
1_88,CASE,NNP,EXTRA
1_88,OF,NNP,EXTRA
1_88,PRICE,NNP,EXTRA
1_88,DISCREPANCY,NNP,EXTRA
1_88,RETURN,NNP,EXTRA
1_88,THE,NNP,EXTRA
1_88,ITEM,NNP,EXTRA
1_88,&,CC,EXTRA
1_88,BILL,NNP,EXTRA
1_88,WITHIN,NNP,EXTRA
1_88,7,CD,EXTRA
1_88,DAYS,NNP,EXTRA
1_88,TO,NNP,EXTRA
1_88,REFUND,NNP,EXTRA
1_88,THE,NNP,EXTRA
1_88,DIFFERENCE,NNP,EXTRA
1_88,0,0,EXTRA
1_88,$,$,EXTRA
1_88,THANKS,NNP,EXTRA
1_88,FOR,NNP,EXTRA
1_88,MAKING,NNP,EXTRA
1_88,YOUR,NNP,EXTRA
1_88,PURCHASE,NNP,EXTRA
1_88,$,$,EXTRA
1_88,Software,NNP,EXTRA
1_88,by,IN,EXTRA
1_88,myPOS,JJ,EXTRA
1_88,0114-500199,JJ,EXTRA
1_88,www.mypos.lk,NN,EXTRA
1_72,ANNAI,NNP,SHOP_NAME
1_72,NAGA,NNP,SHOP_NAME
1_72,FOOD,NNP,SHOP_NAME
1_72,CITY,NNP,SHOP_NAME
1_72,341,CD,SHOP_ADDRESS
1_72,",",",",SHOP_ADDRESS
1_72,POINT,NNP,SHOP_ADDRESS
1_72,PEDRO,NNP,SHOP_ADDRESS
1_72,ROAD,NNP,SHOP_ADDRESS
1_72,",",",",SHOP_ADDRESS
1_72,NALLUR,NNP,SHOP_ADDRESS
1_72,",",",",SHOP_ADDRESS
1_72,JAFFNA,NNP,SHOP_ADDRESS
1_72,021-4927082,NNP,TELEPHONE_NUMBER
1_72,INVOICE,NNP,EXTRA
1_72,CASHIER,NNP,CASHIER
1_72,:,:,CASHIER
1_72,KIRU,NNP,CASHIER
1_72,INV.NO,NNP,INVOICE_NUMBER
1_72,1084022,CD,INVOICE_NUMBER
1_72,DATE,NNP,DATE
1_72,:,:,DATE
1_72,19/03/2019,CD,DATE
1_72,TIME,NN,TIME
1_72,:,:,TIME
1_72,13:50:25,CD,TIME
